Address,Allocation,Type ,Sum
0xdc27d430d3c948a41fdf06f9f17d616759fc2e07,0.05813953488%,veLNDX holders,
0x27bf689e9f408298c6f401dda667c4de20cb3839,0.05813953488%,veLNDX holders,
0x54e6f151504a660cd114b5841fe32e9832f76aa7,0.05813953488%,veLNDX holders,
0x720ec1bcebee07dfc4e8a1eb63b1d7c0790bad69,0.05813953488%,veLNDX holders,
0xc0cd3824d1fb455b1871b0248248079db7e0c79e,0.05813953488%,veLNDX holders,
0xf2d11b31904370fca59b7243002933d61e21a013,0.05813953488%,veLNDX holders,
0xb56c2d3ae58b176ab65775d43eb0e3dbc92fe223,0.05813953488%,veLNDX holders,
0x7ce38abbe07e8bbca1f7e9377e6da033ea33cd50,0.05813953488%,veLNDX holders,
0xb1620c0547744dedd30f40a863c09d1964532f8c,0.05813953488%,veLNDX holders,
0xaf4afd7a2e5a1a6ff0115d7ea85ccc1a1e5c348f,0.05813953488%,veLNDX holders,
0xe3627361c4d8a7afb0bf7b9f3f47b4cca4b2159d,0.05813953488%,veLNDX holders,
0xa053dbafba05e307a7bddede09c7feb235dc34b1,0.05813953488%,veLNDX holders,
0x938bd9bbfe8a99c5a8817cad66604cf06d374ded,0.05813953488%,veLNDX holders,
0x91bfddbbebcd3abd2f0567f1f71d76749dc632ea,0.05813953488%,veLNDX holders,
0x235d3a2512567f38134ea572b0687372fd988aa8,0.05813953488%,veLNDX holders,
0xdcff317346299fec6d2af8dd4274ca3326c78eea,0.05813953488%,veLNDX holders,
0x2d79bae98e74a263bdb3e7e2938ffaeb92f9777e,0.05813953488%,veLNDX holders,
0xe69aa30becd5b35c55ac2ef97eab2e5180bb4332,0.05813953488%,veLNDX holders,
0xf7f1f47ec265f64cc5f569ff87da572a5ab51fa6,0.05813953488%,veLNDX holders,
0xd6b01c20918a7ba5d05e81dc59ded322962b4d37,0.05813953488%,veLNDX holders,
0x6acf8e5bda29f4d341a4faf61a65e83feda7dd10,0.05813953488%,veLNDX holders,
0x288cdebb256f95f27d0a6ad39fa5e9c2a0b06ba9,0.05813953488%,veLNDX holders,
0x31d28ad31c5eca679b0e60e4eccdb6eac2127a04,0.05813953488%,veLNDX holders,
0x6591c24a7f7d3b37527487a457b2f467936dfe59,0.05813953488%,veLNDX holders,
0x8f71598f9795510f80b78ea668fba83497e61713,0.05813953488%,veLNDX holders,
0x8887a4fd2cfdb730388656f693e5803c3cc36ab1,0.05813953488%,veLNDX holders,
0x7d57a59cbb38b20e74b2419616f8ea6d6d6cc825,0.05813953488%,veLNDX holders,
0x879c405922ffb8251bddf7df06e02a58b10837f3,0.05813953488%,veLNDX holders,
0x439263e69b437bb57c3d630ffed50a2dd1edb3bb,0.05813953488%,veLNDX holders,
0xf5d0318692f822680b733955828a25507f031c95,0.05813953488%,veLNDX holders,
0xf467f1f46cad3f1041c765765be2891245144f6e,0.05813953488%,veLNDX holders,
0x67e896182bf24fa4cd58d2ae95cc1c0bcc3ebc3a,0.05813953488%,veLNDX holders,
0x2b629b84823f1a361dc2f1fb459dec00ad42857b,0.05813953488%,veLNDX holders,
0x16e7adfecd12883e81599f17f152f0088ae6572e,0.05813953488%,veLNDX holders,
0x0dd3616b43fd8a842b1c61446d73ffc275c87e5e,0.05813953488%,veLNDX holders,
0x083ef906b2cad19d603f4c58651af24e5c24fcfe,0.05813953488%,veLNDX holders,
0xf84902624a63053eb970d82d596b4d450de13445,0.05813953488%,veLNDX holders,
0xa745e03b46b8c20853c7d3ea9d7bcf217ce63bc2,0.05813953488%,veLNDX holders,
0x9b2d78215634555c2b6772ff725dcffa58aaf4d8,0.05813953488%,veLNDX holders,
0x62d83634becac31649ccff86b29d22603975abdf,0.05813953488%,veLNDX holders,
0xfd88c99dbd9c833bd750eaa7ef424e797fe38b91,0.05813953488%,veLNDX holders,
0xa97c5c360913066bdef8208fe74002cd03b0d10f,0.05813953488%,veLNDX holders,
0xe03ded53a4cd6bab75c92dc8e9bc7bbd90b7f71b,0.05813953488%,veLNDX holders,
0xe354d47b7bad45abff8a9b747f64687a05ef9e03,0.05813953488%,veLNDX holders,
0x9f0468f465fa6a63d8d028f7580b6cd8c37734d5,0.05813953488%,veLNDX holders,
0x439f50483a7cef98e1b2527a13b9d340b6a35c3d,0.05813953488%,veLNDX holders,
0xe0f75822ea6927bdfdb38146cc73a29c692faa78,0.05813953488%,veLNDX holders,
0x354f40974a81d7682a973cac7eaea5241839ac4f,0.05813953488%,veLNDX holders,
0xdbe90271c2c1c8f82a8bfd4440fd8101c7fcfab0,0.05813953488%,veLNDX holders,
0x6ffbb6c376d0cf590289671d652ae92213614828,0.05813953488%,veLNDX holders,
0xd9089b6add790d935580726f8c2be114d696f5d8,0.05813953488%,veLNDX holders,
0x9e71838f0336d2084d0f38c90d92cb55b7cc5a86,0.05813953488%,veLNDX holders,
0xb4b096766cc4b51048e9104eb761b09685c643a6,0.05813953488%,veLNDX holders,
0x9f1e7f58da5d6a0a95db6839e97fd1f1ec113e68,0.05813953488%,veLNDX holders,
0xacebc7ac249d7a8a54f9b2c0c4581f0451f2a4d1,0.05813953488%,veLNDX holders,
0xf4033e615650c909de76516b7d49668b10f7b930,0.05813953488%,veLNDX holders,
0xfcdd99a64ec7222ae11c27604ed0a9eec5082792,0.05813953488%,veLNDX holders,
0x77884b7aeaccbf1b8a0c5a33e254391b9b49ea8e,0.05813953488%,veLNDX holders,
0xb8d1047861979e496ead3c37dd0370d122b095d2,0.05813953488%,veLNDX holders,
0x090687799d0616b91a2f7da50623c4a1dc702600,0.05813953488%,veLNDX holders,
0xb4d92a48f905450cb00b54c5bd3ff6e6cc0c72f5,0.05813953488%,veLNDX holders,
0xa603da977f4da790d8f3d0ff42db79cacc6f6960,0.05813953488%,veLNDX holders,
0x35d43060b519befee78744be67c781685c0575a7,0.05813953488%,veLNDX holders,
0x30a2c1dab998c6bdc29ee0f11917da7cd9c9708d,0.05813953488%,veLNDX holders,
0x218f53fdf2f3831d23eb1caf6d1096edc161c77f,0.05813953488%,veLNDX holders,
0x702999d8261375ffedd3f86fe4fbaac91ea4e65b,0.05813953488%,veLNDX holders,
