User Address,RFP Allocation,User Type
0xeb775abf442b508a215ec2bcd33bf7914892e46e,0.003697077659736100%,General Depositor/Borrower/Protocol User
0x72a2da3dd2f9e29c6d11aca62834306e6122b41f,0.007391199877621370%,General Depositor/Borrower/Protocol User
0xfe50c5b0a4995b33315d6799b53e2537346d5a36,0.025861822086563200%,General Depositor/Borrower/Protocol User
0x3f9d06d42cb2b04ada2d9a8cdfbf63c5206d7deb,0.003697055622289890%,General Depositor/Borrower/Protocol User
0xdd38e29658988d733c577595659a02a969f3bfe1,0.003697041541062190%,General Depositor/Borrower/Protocol User
0x0df6a1d6c4c8c932f074ee7b82961c1515a8ece6,0.003697023183780730%,General Depositor/Borrower/Protocol User
0x2e64d962595c00ed27b0bcc2e98cd9430ff2bc63,0.003697018899537930%,General Depositor/Borrower/Protocol User
0xc0abeb22f5307f791429e2df60ce2994146f0013,0.003696977694500640%,General Depositor/Borrower/Protocol User
0xd76b6f503c04a1cb86a7d5b9d36928343e4e6e30,0.003696976209425750%,General Depositor/Borrower/Protocol User
0xc96ae5098f0e403fb92e951670dbc367460d41a3,0.003696953523213030%,General Depositor/Borrower/Protocol User
0x6dbce44af9003f1b0cc97e9207d460bd7c835aef,0.003696945982566430%,General Depositor/Borrower/Protocol User
0x11833ee86a0a04028c6674271fa4891ef74b7d77,0.003696916729309450%,General Depositor/Borrower/Protocol User
0x5a3c676a3b7a356da8d579d7b181ec6273de396d,0.003696911357644510%,General Depositor/Borrower/Protocol User
0x91ec22c0c23c860f5513f6cd3289197c5740a5b5,0.003696887558655720%,General Depositor/Borrower/Protocol User
0xece5e879793621bce1b143098758533cbc396f75,0.003696879701788290%,General Depositor/Borrower/Protocol User
0x09cb15d83e904818ee567fe2d7f7f2f430966434,0.003696879307656960%,General Depositor/Borrower/Protocol User
0x9be32a4ce21c507f7bb7927440fd384b12181999,0.003696874494127450%,General Depositor/Borrower/Protocol User
0x1ce3a0d1b701d821a1231895aa4c0087a1e3e437,0.003696852453702600%,General Depositor/Borrower/Protocol User
0xd8719f51cac80ad29c9648d8e64455b91bc54f59,0.003696851448957660%,General Depositor/Borrower/Protocol User
0xf04fa02953d5b9d2d4dab6001f8fdc63430f2688,0.003696837668207200%,General Depositor/Borrower/Protocol User
0x161f63876f3d0a9f887c06af9f5109b0b8a54475,0.011085077001072100%,General Depositor/Borrower/Protocol User
0xac9daf331ad7dd202d4d4544a4dbae0889b7ec71,0.003696803874566650%,General Depositor/Borrower/Protocol User
0x1e71b27ae1784010c7d953561f3f7e3e2b93298f,0.003696800016924410%,General Depositor/Borrower/Protocol User
0xb0e873950d0f622f3bb6390c56e1c3f48dfb7a14,0.007390904565684060%,General Depositor/Borrower/Protocol User
0xa63b833c4bb36bf5e9d1c981fb17a4ff37dd68f3,0.003696777550369310%,General Depositor/Borrower/Protocol User
0x67bc5cb8f49bb6f8b335795039fa55ed0c9eb254,0.003696759552861300%,General Depositor/Borrower/Protocol User
0xff2cc28e4ae25b9d32105b7d17d1171a3dbdd767,0.014779129581815100%,General Depositor/Borrower/Protocol User
0xfaae35b6c52939d8cd9c870d222e9fce8e819531,0.003696746175191400%,General Depositor/Borrower/Protocol User
0x121bb05831125d628459fc76bb16ac92af3eea84,0.007390864824847530%,General Depositor/Borrower/Protocol User
0xff5d437076788dc1b709f28e8d1794113ec2cb4c,0.003696725887098130%,General Depositor/Borrower/Protocol User
0xae04d81f83cd34ab03f9e851428ff53b00db89db,0.003696725805858480%,General Depositor/Borrower/Protocol User
0xb048bf4f0ebc0fb3408477f7fe37ccd90ad1abf6,0.003696723051296210%,General Depositor/Borrower/Protocol User
0x8857b3ca96f3398a7c6c46eeff9ad0cb3714f8b6,0.007390821319286320%,General Depositor/Borrower/Protocol User
0xdd4320fdf0b791720ca184b3fa413c406e1926f0,0.003696651626897970%,General Depositor/Borrower/Protocol User
0x5c183b6b02444977c7db8498bd608a9add62924a,0.003696650427918840%,General Depositor/Borrower/Protocol User
0x59ce62d8b952fe04361ffc55c3c29c893f34bc7d,0.003696645900810470%,General Depositor/Borrower/Protocol User
0x872263eb7cdc6a08f4821441b9f3392017f9d9ea,0.003696629489028440%,General Depositor/Borrower/Protocol User
0xfb57f5b0e6e87833aa67175359a27bab13f1056e,0.003696596488776640%,General Depositor/Borrower/Protocol User
0x3d2fb3dee13a69ef4cb23f03e57299a969b2e5f9,0.003696580659632080%,General Depositor/Borrower/Protocol User
0x66588709767c97bfcdd9fbeaf553b462da9e21da,0.007390705763435540%,General Depositor/Borrower/Protocol User
0x474947d20d15860ff04cc68cb4d8deaf13698e06,0.007390702269988870%,General Depositor/Borrower/Protocol User
0xd4d80071a6e5fdeda91d140301502b9121add675,0.007390701440060760%,General Depositor/Borrower/Protocol User
0x9bd215c2530df574657510b2f991d5c326df7c50,0.029555435217046400%,General Depositor/Borrower/Protocol User
0xff3373385c50e437c2d0e2e57bbfb4e17687b3ff,0.003696531385591760%,General Depositor/Borrower/Protocol User
0x963c6a8082350861ee6dcb47aaf8668c225ae24e,0.003696520983456550%,General Depositor/Borrower/Protocol User
0xc604eaadf98f713646ff108eeeee67c4d47cd9c2,0.003696449395104490%,General Depositor/Borrower/Protocol User
0x33398fdd2963862739f11ec1b26d9e9c5283f124,0.003696428542673000%,General Depositor/Borrower/Protocol User
0x71aea13e87729e6a2e1212f00f95df6d31283d81,0.003696425586435860%,General Depositor/Borrower/Protocol User
0x78aa6c4e8de15aa1b3ac99c82368d78f197393d8,0.003696423194946620%,General Depositor/Borrower/Protocol User
0x9bff8a11456b3a34ec98ef07dc092c5b05ee1424,0.003696422752068540%,General Depositor/Borrower/Protocol User
0x8afeb4da7ede8fe4902af40f7afb0191e7db246d,0.007390543289781030%,General Depositor/Borrower/Protocol User
0x70e82161ecb466e487844d47f657e53e8e525ecd,0.003696409355837610%,General Depositor/Borrower/Protocol User
0x5a4713289942b37e13e891c3bd94a84dc4f40b38,0.003696405855710440%,General Depositor/Borrower/Protocol User
0x8e59c9f8ddf8a74ce2a983a2d40a3662b5ab4e7e,0.003696393952142970%,General Depositor/Borrower/Protocol User
0x234a6296b6f5f56bdb9ea8e90864df7fbf1755b9,0.003696385913272410%,General Depositor/Borrower/Protocol User
0x02de65bed2a67babc4ea6f6bbfe5a456a454240d,0.003696384984043510%,General Depositor/Borrower/Protocol User
0xc55b034be9b4ab2edac6bc7958a36204083e6175,0.003696374367931400%,General Depositor/Borrower/Protocol User
0x564d5aeeb2cde5ecd16da4c0398c3937441359b4,0.003696372554562860%,General Depositor/Borrower/Protocol User
0x83a193865b6faeed97d9d39a3f0a1deeb404fcee,0.003696372048151330%,General Depositor/Borrower/Protocol User
0xca330c4fde4ec986e39e210cffb0ca83ea0f55c0,0.029555256278031300%,General Depositor/Borrower/Protocol User
0xe258e5384fbd42276265b9018bb6ff60dd565335,0.003696360916742050%,General Depositor/Borrower/Protocol User
0x5ffd27f190f3be421f5a9a770a2247b1decae8e3,0.003696352676529390%,General Depositor/Borrower/Protocol User
0x346e5cc15715af72192731fa55a78899396b9d27,0.003696309678420910%,General Depositor/Borrower/Protocol User
0xca100916997b9c45de3dc4a905f9604b95a02d5f,0.007390430852948380%,General Depositor/Borrower/Protocol User
0x92f2efbefe21c544f6060eef85ce034dc820a816,0.003696270678891320%,General Depositor/Borrower/Protocol User
0xe3d2bbf34cf1301f35d2ceeba1f1105c74a96d47,0.003696258402985100%,General Depositor/Borrower/Protocol User
0xce12caad300b20fbd145f9daccf40337f9931cd1,0.007390364400965040%,General Depositor/Borrower/Protocol User
0x0facffd7f414260d12167af692bfabb7c4f01d80,0.003696223902203210%,General Depositor/Borrower/Protocol User
0xef4a60aa02724f087727c3eb622456c35f462505,0.007390347195752840%,General Depositor/Borrower/Protocol User
0x98df26ba003d312830c58539f4be08d80d931b94,0.003696200202274130%,General Depositor/Borrower/Protocol User
0x434cc8813f6f860c4e0334c980f04c2c30c93255,0.003696187781151120%,General Depositor/Borrower/Protocol User
0x9fbc318fb93821b36de5b0344ba1e522a5d5d7ba,0.003696180809513320%,General Depositor/Borrower/Protocol User
0x64dde5f6d15a27ccdc1abd31ab1eeb5b95cd3dd6,0.003696176219210180%,General Depositor/Borrower/Protocol User
0xc511456608c63e986c8081ed84957a8b3aa55bc6,0.007390296115206390%,General Depositor/Borrower/Protocol User
0x8deb0f8f513f6dc5447a7e362bde507a95f40a65,0.011084404971134300%,General Depositor/Borrower/Protocol User
0x644bf2c24623e5c14ec611183a8124e348667d8c,0.003696151479219920%,General Depositor/Borrower/Protocol User
0xa47935c69171e1165db6fc49a315e114fca66bd6,0.007390277519561330%,General Depositor/Borrower/Protocol User
0x2950fa4553868dd98155290e8842c66b83f3337f,0.003696150426574200%,General Depositor/Borrower/Protocol User
0xe7d535d8365405d98e349eefa509761d547f097a,0.003696150426574200%,General Depositor/Borrower/Protocol User
0x8b147c4db4e2616c0bacfb29f5c61589bc0de4dc,0.018472649196490800%,General Depositor/Borrower/Protocol User
0x19450158d1bda08ee4d13a729e1dd934387057c1,0.018472641100183100%,General Depositor/Borrower/Protocol User
0xd6e46bdbe8b16f2be10d047cddeb8118d9bb288c,0.003696112908291940%,General Depositor/Borrower/Protocol User
0x82f79cf451a5bd148504b55fecbb450795763041,0.003696094079545450%,General Depositor/Borrower/Protocol User
0x066d22f32e6009de31435887650c65e6f728d34e,0.007390218036713380%,General Depositor/Borrower/Protocol User
0x629b4c88c5c2cf893800bd6b0424b24c2dcc3367,0.011084334788691000%,General Depositor/Borrower/Protocol User
0x3aec4e4837988aa5113d69b87e9d511a0fc07926,0.003696065379379150%,General Depositor/Borrower/Protocol User
0xadbab3c727f93c830436b5310cd86bb123badd38,0.003696061580932560%,General Depositor/Borrower/Protocol User
0x77406c9b9b4c80a285cd6ecf5b287b607482fc2c,0.003696043782061620%,General Depositor/Borrower/Protocol User
0xd359264dd634edf74d5d00ed06ccc44ab20eeba9,0.003695986417380980%,General Depositor/Borrower/Protocol User
0x32fac30d82229592e145f6a0b3cd0c2b65c7b8d3,0.003695972495331520%,General Depositor/Borrower/Protocol User
0x8047a88ff82375bea54f97c1e38f1010cae15ed4,0.003695970816250200%,General Depositor/Borrower/Protocol User
0xe0395b7f2df437db6591dd79cbd081df7eedc023,0.007390090020694870%,General Depositor/Borrower/Protocol User
0x68ccf286cf31bd053fb33fc22e92a74de3f45e93,0.003695954696658750%,General Depositor/Borrower/Protocol User
0x3ca2db47ab31eb297963940a79432abd3d9abb0e,0.007390071484760130%,General Depositor/Borrower/Protocol User
0x8974b25505fbcf5a8c1af1e19d61b56409f3bdef,0.003695936402239300%,General Depositor/Borrower/Protocol User
0x373c9b9c898258dc69b7ddd42a82e741348a32e0,0.003695936397338000%,General Depositor/Borrower/Protocol User
0x0473f0ec1b6dcb14b2b80394bb2ea73183316c70,0.003695936389605960%,General Depositor/Borrower/Protocol User
0xba084ae6a9197c32e1501ae19a3092a096ec604a,0.003695936087907100%,General Depositor/Borrower/Protocol User
0x01e99b277d529bd08675294560abf604c301f278,0.003695929491675430%,General Depositor/Borrower/Protocol User
0x6be7955508dca69b2f6ec3e070842ddcbb3fcea5,0.003695927984228210%,General Depositor/Borrower/Protocol User
0x6e74612d8e6484585779da12f47b4ab5294841ba,0.003695925358464710%,General Depositor/Borrower/Protocol User
0x499a92ebf34b6342b0eb8ce0b6cf3fb69fad51dd,0.003695923175592600%,General Depositor/Borrower/Protocol User
0xeda444e6f2cab5a88c08181cff26bfb02bd24598,0.003695912002130380%,General Depositor/Borrower/Protocol User
0x19556ff1d37bc346fcae6282973c5d75422fffc0,0.003695905742001310%,General Depositor/Borrower/Protocol User
0x0f0e02f79d1629f13419ecae49f85bc3c0786bd0,0.003695901513843880%,General Depositor/Borrower/Protocol User
0xb0cdceea3de83a33d891c5aecfbe4187733d1d91,0.007390025437916970%,General Depositor/Borrower/Protocol User
0x53fe681b09df998d5f545e6b9743acfef904209e,0.007390007013338090%,General Depositor/Borrower/Protocol User
0xa5986dfc41cc86c4712f8b81ac753471084c790d,0.007389987406544170%,General Depositor/Borrower/Protocol User
0x064145c2668c0c06df9a4d9878fdb8682f00eb69,0.025860617859236300%,General Depositor/Borrower/Protocol User
0xdce8b845e571dce3a18f409dcf2f906d358be5cc,0.003695857212098670%,General Depositor/Borrower/Protocol User
0x136cc31755ba1077f2fd06bf5c2a3a6a572263e4,0.003695850900541490%,General Depositor/Borrower/Protocol User
0x5bc1076b506b6ff9ff170f722618f9fdbf02de67,0.022166458656872300%,General Depositor/Borrower/Protocol User
0xddf35ae644b0198b8dc6170893fdfde3fb95eca9,0.003695817290980530%,General Depositor/Borrower/Protocol User
0x41e2b95b1729df0ce66c762c4b2a1ff2ee966b1b,0.007389932767074230%,General Depositor/Borrower/Protocol User
0x29e41191c70521f76ca0cfce08a088d47fc7ea14,0.003695803693777240%,General Depositor/Borrower/Protocol User
0xe152416038f01f0cbfb28b3e133b039f4f80355d,0.007389921403933040%,General Depositor/Borrower/Protocol User
0x8845de554725bb505f3f90d027147849ca15d865,0.007389900824197880%,General Depositor/Borrower/Protocol User
0x9c88b3897e04d24bef9399b8ca17cacc7b290191,0.003695765854835750%,General Depositor/Borrower/Protocol User
0xe6753ad7cf78385b3c369504377799a66f87479e,0.007389883378693510%,General Depositor/Borrower/Protocol User
0xa9596813160e5fc3dbe23b7ee161936445a7cc43,0.003695757024084970%,General Depositor/Borrower/Protocol User
0x899682b7622a9f23f52a2d147189c74c7c1bf98f,0.007389867551941920%,General Depositor/Borrower/Protocol User
0x46e07f819158005ec4b27797fd684b46ce1f1bd1,0.007389826406239300%,General Depositor/Borrower/Protocol User
0x0f9d6c0b9c5df15f43c1347a48e6153df4c6a6cb,0.003695691554249440%,General Depositor/Borrower/Protocol User
0xca275acc1c738bdc2df75cddd5bfe5efba38b00b,0.011083939047715700%,General Depositor/Borrower/Protocol User
0xf5aa863c98b47b0dc7e45df63cafc70b030df2e1,0.003695674762883190%,General Depositor/Borrower/Protocol User
0xdc12c01b2d444b8d4e0619787cbb0144ff8268ed,0.003695673815891900%,General Depositor/Borrower/Protocol User
0x460ef712b0c163f6ac973551c51d51f4116718ed,0.007389759929570530%,General Depositor/Borrower/Protocol User
0x4cb84e87dac5195b71f2914c982e0493831817d2,0.007389759656542910%,General Depositor/Borrower/Protocol User
0x8ea50dcac9ae637c32a15c3f3820676d86c4cf82,0.003695618000152380%,General Depositor/Borrower/Protocol User
0x48b6af1cce25922aa9e793352fc08f9abdd2ef57,0.055413367906658800%,General Depositor/Borrower/Protocol User
0xe448f88bdd86658308994de3c90a473f04abb4d4,0.011083836350653000%,General Depositor/Borrower/Protocol User
0x64fc89369e624dc23634db08095c31b466ad142e,0.003695578711369730%,General Depositor/Borrower/Protocol User
0xfc759d8f29e0888222e05168306244e0204b6824,0.003695578020091940%,General Depositor/Borrower/Protocol User
0xa3e817d1dc7ba501e6d17d32677d6134f667b234,0.003695577458566120%,General Depositor/Borrower/Protocol User
0x26e24192ba55db1cfdf09048ed4475de7db7b292,0.003695575437127370%,General Depositor/Borrower/Protocol User
0x03899041dd562e8612b6ab6870322217bd4bfef8,0.003695561886105410%,General Depositor/Borrower/Protocol User
0xaa05c8c173455a914094fca9bf652f1aeaf376c3,0.003695528535869590%,General Depositor/Borrower/Protocol User
0xf6d1b1351ad15e84861812d26b4a649279c3ed26,0.003695523370603780%,General Depositor/Borrower/Protocol User
0xe1e96f427297c1a7c597caedf127d7906f1f2794,0.007389642409884830%,General Depositor/Borrower/Protocol User
0xdd6bb66143538829ac149faaaf115c10b4ce749f,0.007389638886948740%,General Depositor/Borrower/Protocol User
0xb05cf01231cf2ff99499682e64d3780d57c80fdd,0.003695502525823130%,General Depositor/Borrower/Protocol User
0x638dc7277d90026c04c5b8407c2694e99fc076de,0.003695480722896540%,General Depositor/Borrower/Protocol User
0x24da9e45ee2b2a72df3ae92ccdef43ed9eb7e6fa,0.003695476734855430%,General Depositor/Borrower/Protocol User
0x43ab919c7983010706fae0604d5bb46a7c465dc9,0.003695470339236140%,General Depositor/Borrower/Protocol User
0x5abbf5c1a6e3473e74b8a0a7f10e36a375ffe6d5,0.003695469368421800%,General Depositor/Borrower/Protocol User
0x0d9250cdf7f47f9e502dfeb28aa2de72b88521af,0.003695467649163620%,General Depositor/Borrower/Protocol User
0x766462894e30aa264a96ff088195087b1ce2a39e,0.003695460257304330%,General Depositor/Borrower/Protocol User
0xc14a1e6543f88c12095fab891b9d74458f4e9984,0.011083711041100100%,General Depositor/Borrower/Protocol User
0x564af80460f6d4eb1f243e7a4fcf5dfe1ec87faf,0.018471959658453100%,General Depositor/Borrower/Protocol User
0xbc06499b14de46c14c7879c2db0fc6ac58981774,0.003695444226931260%,General Depositor/Borrower/Protocol User
0x06d99430bfe664b7629426481e08d477e9c960ed,0.003695444150436880%,General Depositor/Borrower/Protocol User
0xbf5de2d866c0dd91d04d66756fcabaf691256039,0.003695443844286030%,General Depositor/Borrower/Protocol User
0xceba53fc5ad83f341144db6732d39a86ecd20623,0.003695435730248010%,General Depositor/Borrower/Protocol User
0x2feb8d0aad60af4a167517d890ead5fb179142a7,0.003695431860954180%,General Depositor/Borrower/Protocol User
0x3c52ed3a03740e786ab55c22b68eca9648a1e702,0.003695429950939160%,General Depositor/Borrower/Protocol User
0xe1b7e1174403bc591d27d39723edc8a7ccded56f,0.003695428151054510%,General Depositor/Borrower/Protocol User
0x9648c280e112946f93bacbd0fd1dc81abb557908,0.003695418953548230%,General Depositor/Borrower/Protocol User
0xdaaa8d48d3992b8419bc7f1b596ae4e4043c3bef,0.003695415857505840%,General Depositor/Borrower/Protocol User
0xa56cdb4b12d01cd58acf17425d444bfba9ab24da,0.003695414056411990%,General Depositor/Borrower/Protocol User
0x8e53cb5733da54bd4ed4daeb24455d057695dc06,0.003695413640317560%,General Depositor/Borrower/Protocol User
0x3ee83f0b74df63f980899eed286a23c58370fff6,0.003695407189497610%,General Depositor/Borrower/Protocol User
0xe19305e59a754308518dd42082cc380e4cc5ccfd,0.003695404535589380%,General Depositor/Borrower/Protocol User
0x1afdb673a6534b14c257afedbcfe8b9c05e65e84,0.003695401002292540%,General Depositor/Borrower/Protocol User
0x02f10a93e67cb56d710ba9fb179e44f368f5050e,0.003695398790088380%,General Depositor/Borrower/Protocol User
0x45bc67d8c201666488c75e6eecc81eec7402e838,0.003695398305647640%,General Depositor/Borrower/Protocol User
0xc69b693ecd4a58a96868c82c246e6d4d1380d1f9,0.003695394263352410%,General Depositor/Borrower/Protocol User
0x930f87f8711bcd3a60347db5b34026e70a13576b,0.003695393532712660%,General Depositor/Borrower/Protocol User
0x544a0097e85c518745157cccdb0ca04ead0db8b1,0.003695392412980720%,General Depositor/Borrower/Protocol User
0x7d9f55146c4723143043e7ea238af4e8aa516e96,0.003695385077634090%,General Depositor/Borrower/Protocol User
0x0fd326eb4eabddf648054d59edca789722222162,0.018471886939206900%,General Depositor/Borrower/Protocol User
0x51dd8810d1adb2958095e60c722dca90ba6f32cb,0.003695373772933240%,General Depositor/Borrower/Protocol User
0xe2cd2aadbc55e3897b551d8bae647ca42f41b19f,0.003695368864860340%,General Depositor/Borrower/Protocol User
