Addresses ,Allocation % ,Type ,Sum 
0x9c769e858fa32299bdd500143889b60fdd761c83,0.23%,,
0x9abf037271376409d29960b0e2c0e7f6ac5ff983,0.21%,,
0xeca84a89babe739fe38c421cb867ee0d682d119a,0.21%,,
0x441921132b11fdc628f25fe80d7369143fa6c18e,0.21%,,
0xb92246136f049607423b4c986302d407aef91a17,0.21%,,
0x44c92b2e0c44a58d194c05e3bf9bf6b6602b5e82,0.20%,,
0xe80d8fa8a7655d29e735cc2bb7d475215ec3df26,0.19%,,
0x9d04181afce69a1780b8035b904e5a4a2779ce78,0.19%,,
0x7adcdba7372c5a3a7f162b2c40979a0ab13bdd05,0.19%,,
0x1c0f042ae8dffbac8113e3036d770339ab491a85,0.18%,,
0x97737dac3484db497176c754ec4e190e79cc7e8f,0.17%,,
0xea8deb49796f9de071c358d27de49e6a6c95d6f9,0.17%,,
0x6cb7ea06e9a9a4839646702cb8c9d7155c7c3a41,0.17%,,
0x58eac622c5589d9d9ab950feee9e107e48eac921,0.17%,,
0xeca5e3ce0774372e71ce9b3675cb07c6677c2d52,0.16%,,
0xe97178f627268f4cead069237db9f50f66d17d97,0.15%,,
0x2f556083bd13f674c7a5838988ef73b79dd689cc,0.15%,,
0x6ffa791fbe22fb518f222245e3daa5cc223739d0,0.15%,,
0xbb63205349e05c27607734ee67b29ebd37b727de,0.15%,,
0xf0fd04026c8808f8ad161d44aaa85549a0dd9e77,0.15%,,
0x8f67c2cf297508f1a925bcd2d07d22c6e3f61eac,0.15%,,
0x30df84400498e1a21ec76c705447103b0c34e922,0.15%,,
0xe3f8c6416621ef2e8cf1828ab2c0e1ee5522d4e2,0.15%,,
0x709656752ee57c34b6c9462e598b593b71492da6,0.14%,,
0x7896a370411b8f7b90f9f380888561b96b3eaa1a,0.14%,,
0xd7d7c959529b8967d356b5e01d488c2cd75dba42,0.14%,,
0x00a01bc13a1ddf4a4af6852baee66b76a0316cbc,0.14%,,
0x6a00fcf1ad5396621b358ea374d99b117ba48f3f,0.14%,,
0x12cb3b3f452e46b2cee395c3068d1b255b5e5f6d,0.14%,,
0x3c57cb6c743b190cec13cd804afd753531b94ea8,0.13%,,
0x02baeb77d85f2ea9da047ea8e099f596669ab058,0.13%,,
0xf78da0b8ae888c318e1a19415d593729a61ac0c3,0.13%,,
0x4d169658b435ffe9596ab3e98b7306d9c841678e,0.13%,,
0x279c44891d5d7944effb5d1612838c01e0552fed,0.13%,,
0x3c5aac016ef2f178e8699d6208796a2d67557fe2,0.13%,,
0xfa537c114edd1d85a6019222c1c0e90707d2088d,0.12%,,
0x16765c8fe6eb838cb8f64e425b6dccab38d4f102,0.12%,,
0xdcd24c3529a7028bdc1fa2ccd0b709ce8ff33a87,0.11%,,
0x9915eb519fbaab6bec191c767a4e230239f95140,0.11%,,
0xc7c10871096b36b036e41d45d15b32b0cc74b806,0.11%,,
