address,Allocation (%),Type,Sum
0x3c541ba6eed8d6dcb1e53788206ad0305608a50a,0.00606%,User,
0x2b01bf8a550c6ae51a28042f88f3811150473af2,0.00606%,User,
0x787f0be1b7ae320e86af073e17001b7d01031b06,0.00606%,User,
0xfc969b2de2b1d1f9cb64bd160beefd9b45b7fec0,0.00606%,User,
0x422be9680b24bfd8546ce8cdf175e7a8122e6790,0.00606%,User,
0x27b6e6bb055b5c59f08e3356864f47ef7508c68b,0.00606%,User,
0x579111b635f9b51cc3b7523ccf3c83151b32ba22,0.00606%,User,
0xa69833b9fda816f1bfc79517e7932e64708df0dd,0.00606%,User,
0xe73cc214a174457538381c585d7d3775dc1b8408,0.01212%,User,
0xa2917120c698fb5f2a03e3fd3524bda85a3eaef6,0.00606%,User,
0xda04d9b31e92ccad61380f0a93e8629bd0f9dcbb,0.00606%,User,
0x06b9e71aaa9baf4a370adcfc2a9ccecdbb7cc1a1,0.00606%,User,
0x0e60b2143b98a37647d96558b88f045ef5ce5c71,0.01212%,User,
0x97d324eec8ce621d3d9f067687ad5d24b4035df0,0.00606%,User,
0xf246046f6199cf4dea18f3a5235c0b355b56e925,0.00606%,User,
0xea700a14afb00c62bbc92d130f20d0c145730747,0.00606%,User,
0x2ab018f5e8183be25a7582de83b8a687aa204ec5,0.00606%,User,
0x59743dcddd1446d8ebe1eafff382c5f581f33f64,0.00606%,User,
0x8496752e5981a8c8653d605865ece79a2fd758e9,0.00606%,User,
0x60bf61ec9a6dfd902c44dd5490cbddf08acc8c26,0.00606%,User,
0xc4e7d50654edcc38a82028f96b1e91117aa04c7f,0.00606%,User,
0x25d7472c234111bebb50b8a987b6316629fc6bf6,0.00606%,User,
0xb17300b9976ea6355532da3343698b4775012248,0.00606%,User,
0x93ad7a14fc81c0b8cb4d71207ec1322283300e91,0.00606%,User,
0x7d20e3906a993dd4be18e7b0cd3cc1e064f62369,0.00606%,User,
0xf604712da5b6852b81773f933be5cf8b2624c9b6,0.00606%,User,
0xc4830464650d6236c38ff4c52e721a28b406f43b,0.00606%,User,
0x27bbaffbc8aa82c2ec7d3710e05627b660472adb,0.00606%,User,
0xcdb255f2f47355d531643fa4f79c14bba8969ef5,0.01212%,User,
0x90108278fdbaacef0d962837ebed4ca42baa3cc9,0.00606%,User,
0xf640dec7aa512b813508f9cc82310589f6aa1eb0,0.01818%,User,
0xf8d6e9d6d6310ccdb77d8929df6182f7dcbe8224,0.00606%,User,
0x2ebdc5742db8e0dab6b67e4c57d55e1b18a72ad2,0.00606%,User,
0x18562363f9812af77510dd2d383d1d790ed8f4ce,0.00606%,User,
0x6b58a42a13f91afa54e80a0c60e6e9340d6cf5dd,0.00606%,User,
0x54c8d5266bb2c8c3aa3e20c908f1d0ea5b37c7a0,0.00606%,User,
0xe8f30000a679ac512ba0b122fbd94bc77fa09072,0.00606%,User,
0x3082a2dd0028231423a5fb470407a89c024b308d,0.00606%,User,
0xd1cae45b166e154146ceca128cc79b993b4f746d,0.00606%,User,
0xfd25253622a43f7ab74c56dbc41590ca47af1153,0.00606%,User,
0x1341ceec4b59a5a004de508ddb0e9cb2a90c8078,0.00606%,User,
0x14fdfd2954a6a20eb6c459fe868423136499cd17,0.01212%,User,
0xb5d1c65ae16ef02e1da9aad3522e4971b6aac8be,0.00606%,User,
0x654f6f3567aac74e5e1b537443d8871af8e9e50c,0.00606%,User,
0x5400a7c562e21e50f048b0e99a016ffaf82a6de3,0.00606%,User,
0x302d356848373f36dce25924802b1e0f11c6d3b4,0.01212%,User,
0x14a191ce45818063cb5a06561538f95c34de5402,0.00606%,User,
0xc6b236544a296ab434495be3635880b0762bbf25,0.00606%,User,
0x1daf515748646347abc5f8180055b3004bb6d9d4,0.00606%,User,
0x6bb9d11996a59e707fdeae99702bd472212b30ad,0.00606%,User,
0x20fc359dfd44570681e3cebf2e3c1e33f98b442b,0.00606%,User,
0x1138f2c7e2198d6b1d7de80377454d280f6877d1,0.00606%,User,
0xe5befbdf751c401a34229b1b419b72df7338ad11,0.00606%,User,
0x6b6d73329fb31388186a75474c74f42f48cb4419,0.00606%,User,
0xf3a7fdafdf9be9dc66e83a8e95095c529d2130ae,0.00606%,User,
0xc659cda8efc212b8edc13c69bd48797524969c4a,0.00606%,User,
0xacc19e17d6536a072feaf4a0f78e0a343d0e43e4,0.01212%,User,
0xaf2623ce3a889da3bd003d508f493f2bb3b4aaca,0.00606%,User,
0x1f9b775420df9ff46ba8c65f192e7e5ea6d7c371,0.00606%,User,
0x8fe429a1be9c5edc214a8136c019f5ecc0daf0f6,0.00606%,User,
0x91bd4c2aab7de9d5e2f450c1bd5096ccc8f63cce,0.00606%,User,
0x385b9fb4d462c7fff10974b16ee4cedfa0d3612d,0.01212%,User,
0x83b3faa04c424a469ba3a77094c19a1361e6c526,0.00606%,User,
0x293f8b09f85f6caefadd9f921e2fdfab9f2c2544,0.00606%,User,
0xf16cab70d2859b0c2042dda320485631ae6f97b1,0.00606%,User,
0x8952206e6e579798f69bad2f3533c70d0e417d47,0.01212%,User,
0x7013be8976dc374f7bff17c10fa347d823a31658,0.00606%,User,
0xc4357e024a49810628ea5c03a52cae114e2654a4,0.00606%,User,
0xa6da58d8024f319ec239f9580e587a86e6b137e7,0.00606%,User,
0xc16326b8038520d608c47e30bc7c7731663ebb74,0.00606%,User,
0x915a76352ab1c4d3ec4d35531b3c1e27cffccdb3,0.00606%,User,
0x7cd7cdfbcf80f580a9ee317b607f200423d6bb54,0.01212%,User,
0x33180ec040d4078bb4bb8978705900d3e2957d53,0.00606%,User,
0x505bb8daa332b93e334559f9c88c9a444155a29b,0.00606%,User,
0x868c05ea31d6df9e06171924fe1c68d017cba15c,0.00606%,User,
0x98df14fada29635b477113d644794ec3aa8fd446,0.00606%,User,
0x157f2bf8ea3efce3ab9f22ab68f0ec56e72f25e3,0.00606%,User,
0xe386c1654cebec86bd64dcc6e231e7a3e7c44a1f,0.01212%,User,
0x706211ebdb7753bd3dcc767b9929cfd44c2ec7c1,0.01212%,User,
0xe2213e0d24396149e54ff14f4710d5fe8128847b,0.01818%,User,
0x139f20886164fd6b5061d094ef464fc26c4a66c2,0.00606%,User,
0x78b5942e39add93e7aee98ea4440057acb527b49,0.00606%,User,
0xc915d5d72bf08d71ad9249cedb4acf29db022232,0.00606%,User,
0xc3db0804422a286bf6c9ee045b2351133599b0c6,0.00606%,User,
0x6cafab6486517be229befe33e5b7efea7685ce7b,0.00606%,User,
0x07dd61af44ed80df311f612d85f2435ce4b2ee91,0.00606%,User,
0x7e5d9b7190d508be4cfc8cf61ddaeb0a063556cb,0.00606%,User,
0x57223362163ac33d177f05fb95223f54796be31e,0.00606%,User,
0x5891980b5a26633edf411e92708e70d1798775a5,0.00606%,User,
0xd9ae1d2a8fa188c6423f9031d5d9f5ae0cc9795a,0.00606%,User,
0xc4f6a96846fcc8e773158e34d166a40b3bc19898,0.01212%,User,
0x14615ab2c7e0dd5075192a34bce51350b28121c9,0.00606%,User,
0x61fd9343c4b3360af821b4652e184c4e95f7cfc6,0.00606%,User,
0x45b426fc8db36a0d3e522f9a6d27cd060d0d8b08,0.00606%,User,
0x432db58316d883f8c3eb0e0c26ab047cba0e32fa,0.00606%,User,
0x6590a68e33b1c77b219d3c6f6fc1bdb0d271e8d7,0.00606%,User,
0x692378a0019c2813ef65e5216091bfac83064447,0.00606%,User,
0xfbd084e92be42873a09df1feb77c49050b58874f,0.01212%,User,
0xffe800a1634dd2839dd59ea7d2438dc0dc7642bc,0.00606%,User,
0x27d6c2b330fd075d24ab6bada88e3274181858fa,0.00606%,User,
0x3da79c8efa8cd397bcbfac68cf2c2d5c28f29543,0.00606%,User,
0x7f3d2fcb1d78872135ea9585b354c49b63092110,0.00606%,User,
0x9b1259023152b2547dbe68de9372a1dabcc515dd,0.00606%,User,
0xcada28b642652ef26871a3a6aeef9c19f5de5e79,0.01212%,User,
0x08f53bb6b886f50682fe73aae55ce507c700a375,0.00606%,User,
0xaa978d035c38a27f23c2f2926bfdb9b01bddcb64,0.00606%,User,
0xadeb55192f20c5a60e93430d404e642ded9397b4,0.00606%,User,
0xd5a769c126cfd24e4199aef7610c8bda47b4af36,0.00606%,User,
0xd07f8c236944e8b76ed0c14309de542640f13b8b,0.06090%,User,
0xf2ed4e2f8bc1df310aea1a15072cc35c81a4ced6,0.00606%,User,
0x71037784b36316aa4526a00a006496876a87e657,0.00606%,User,
0x3d2b6eacd1bca51af57ed8b3ff9ef0bd8ee8c56d,0.00606%,User,
0xd5538532ffb5dff7ff86d004ae0cad12e960a68c,0.00606%,User,
0x009c5dd787e2ff7b3b83b549c746dde0b0ae4268,0.00606%,User,
0xa1c62335d5817dc556db921c0e8ebdc89c9c5178,0.00606%,User,
0xd59f42c206c603a7190183ed6d3aba049961480f,0.00606%,User,
0x0f0636d4aaf437d6ea6900883cb1cc385ecde75c,0.00606%,User,
0x39597e64a5ca28bbe86f95d44ced164a059c7c17,0.00606%,User,
0xcec7fadeb504f2bbb494d09c7ec4b132227026c3,0.00606%,User,
0x9a4d5fa772501294218b69b436114754e86ca8ea,0.00606%,User,
0x7194ec611a193dafece8a8887045ade502268429,0.00606%,User,
0x34eaa50893e3c0d10e4fa6bed8ca70aae5ba5f0c,0.00606%,User,
0x3b7e15380914bdf176083bbf9b70bd6233565aab,0.00606%,User,
0xd253ef28454586378ac3ae403c05f249fcbdff2b,0.00606%,User,
0x453fdb3594b607475fb8ac4d0ac641f7f980361f,0.01212%,User,
0x66518476a70e8931324c4b826edcd8d0974b82ef,0.00606%,User,
0x4460b7b4af41a1f4d2731b29d318bba159beb117,0.00606%,User,
0x31436c664992b8ce92eeb04b62163fcb50612901,0.00606%,User,
0x548075f6d3ef9d5e187fc1c1d3e89795e8e9596d,0.00606%,User,
0xb66129833782fa75696d6851182a24cb3942361b,0.00606%,User,
0x86cb27955565dd5dc44c82dcd41f9df710846e5e,0.00606%,User,
0x0260d983102e5323e84ed74cc69d83e8998032f5,0.00606%,User,
0x4ea6a7820bfeec2c1de3f2e3466f6624d6bbcb7e,0.00606%,User,
0x2f0d2348bae4e7ddf18c310096e482904f56fee5,0.00606%,User,
0x1a42300bb5e510e82048b15dd99877acf35c798a,0.00606%,User,
0x64715633e05bf3951b120cd8280cec8a97fcf57e,0.00606%,User,
0x75726fee7a2b5bf5325abc0c41df5cd8671678d4,0.00606%,User,
0x58377f9e8ea044621102a10496e3a5fca34677d8,0.00606%,User,
0x58b34729856d8853f8c3c0955c3e511d20f9608c,0.00606%,User,
0x04901814a53156c4c567b184bdcfbb63ea75280b,0.00606%,User,
0xe16b5c93f90bd02385ec6556f5112e6a9107087c,0.00606%,User,
0x507f0daa42b215273b8a063b092ff3b6d27767af,0.00606%,User,
0xfc675ef73ae287084ec238a19c123d71fd00891f,0.00606%,User,
0x7ea1bbb279324ce80df2fe1aab658515c312d4d9,0.00606%,User,
0x23950b42f4dfad657a154cd97fe21d209560e269,0.00606%,User,
0xbd6cfdc3c2fd1ddd2563e03bcc4afd879c91d85d,0.00606%,User,
0x2932ac68da7635d4adaa2f916559df6027be267e,0.00606%,User,
0x16ba58bbb91364352e85045819c0ce708408abe0,0.00606%,User,
0x1b397f9f5944305e25b8d8d6fb425e60c7223011,0.00606%,User,
0x3b620acf42d7f6bab7faf64cefe902a0c940326a,0.00606%,User,
0x1764af81aac0f7921f70c0aef42ede0de5933354,0.00606%,User,
0xefe4bf71bdc6201ebd85272f2f45ad2852e67a3e,0.00606%,User,
0xa223c346a71b9a8d09ab019eeb66ae8c974b7a61,0.00606%,User,
0x6b43f85efe59a29dcbbd7a7f2f8de054fe24d593,0.01212%,User,
0x05632d7a49512824df28095137f9289aa539bf42,0.00606%,User,
0x5f2b6053a00714c080afa8804ec3a2860470965b,0.00606%,User,
0x29652f6947d422f142c8dc230cd463181ee21c80,0.00606%,User,
0xd5c1669527c33c118d2affedc1b66a0a3fd18e83,0.00606%,User,
0xbc256baa3480ec7882ac87eadc349e77291b202b,0.00606%,User,
0x1102180f8165c851f05198aa3918a2bcac51d0a4,0.00606%,User,
0xafbaf81e3bc675af76da5538e96e3fc2e6353ead,0.00606%,User,
0x1ece1949abc23bcb07689029517d6a089c6a4757,0.00606%,User,
0x6a8c43896258f628ef10676405649312cbe94b6a,0.00606%,User,
0x4b17ac94fa513d850ec77c471e42d82cbfc912a7,0.00606%,User,
0x90985276ff7e46271bbce9528f7eac4e6eb7fc38,0.05484%,User,
0x937f60798755c40caf26084f211670c2bdc1d2f9,0.00606%,User,
0x01890fbca8318d79a831c2051f5e04150fc1e907,0.00606%,User,
0x87eb78e19fc15064e9d52b7064889b69923383cd,0.00606%,User,
0xa2e32c688cb048c65e957bf487288d8bc27170e8,0.00606%,User,
0x69ae61631a2dcd741bb1885f784b4518a8f4b84e,0.00606%,User,
0x7a7c40886ca5cfd72c5996795842c9edc962cfac,0.00606%,User,
0xe2652dc3644d24621719e11ad798c0d0d65adb47,0.00606%,User,
0x74896909de2dad56245752d1adeed400d59cec1f,0.00606%,User,
0x1d8995af7b3af57a4548c8225c9cb13b4fae9a6c,0.00606%,User,
0x68eb51b96d98dc1a1ca6a044e2b26a2eb21f8d32,0.00606%,User,
0x091f2c5881c1062abe5c114a5368163188f71a2c,0.00606%,User,
0xfe5639e129cae08494f0a06472b5a29f43aaf801,0.00606%,User,
0xe043a67f8d78a7afee93fa700e718cec0d99edf3,0.00606%,User,
0x954773fee0342df287aa8c4af4a6329a1cee0676,0.00606%,User,
0x44855793c2c5d2d921a5700653c1b5d61f28baa2,0.00606%,User,
0xca592ae8952897cb0a316012ced5955db2f39977,0.00606%,User,
0xc6650285fdbf38b57c0c406c945f2863bb87881d,0.01212%,User,
0x0dd11d123e0f5e43baf13c1228c8f267c7a176b5,0.00606%,User,
0xd441b995dfc6b576077292c4f26ffae456057d4e,0.00606%,User,
0xa2c20dd4eb63181e34c92656ec7a4b848e0d7ad5,0.00606%,User,
0x97b36f4520773bc58900be7ed89a24d7f1b571d9,0.00606%,User,
0x82ad0528ecb484bb322884909037fa7830207e72,0.00606%,User,
0x5d46a1aba635b3201f963b08bdd60375f02a265b,0.00606%,User,
0x97eaad7c28ea5d8a2a320c765ec00bd789a52995,0.00606%,User,
0x70b946af86e1a5814206257acbb687a9aa22e091,0.00606%,User,
0x119a435051ae5795b77e24e4af600f9cffdfffa3,0.00606%,User,
0x61db40146ac9f7976d2fa42ebc44e8d47b9281c7,0.00606%,User,
0xd73f32484822512dbc9943560fcace3d25991120,0.00606%,User,
0x6206d5426af834886d1d424aaec7a1e03478e702,0.01212%,User,
0x88d35ecf8a9ab3024e02217f49bdd7f7dcdd4200,0.00606%,User,
0xeaacc72a27377881573a4ce1e558d49105ea10c0,0.00606%,User,
0xb707a1431769e9ad976ad0c9d660851fea2b7183,0.00606%,User,
0x0c73e54eeadbd6f2ce9d2d1192ca871bb40284fb,0.00606%,User,
0x14f1bceb19691ae725036ea8689bf7cfa010e469,0.00606%,User,
0xe0b6cd685b7acf691b2e5b64c5b89f82ee12f517,0.00606%,User,
0x616dec92673502931a4d3283548c55aea6117f53,0.00606%,User,
0xb6ebd65f49ddafbb8b771d35abd6637569d82453,0.00606%,User,
0x9b07be1cdda3a58f352b7247919077bdd62c4dc8,0.00606%,User,
0x484d6a916565dfbc55a4672844291e10cdb49e44,0.00606%,User,
0x90a5557bf95a1ff44ca10b9ca9126d77d7bf9b3b,0.00606%,User,
0x9182691e4dcf7444009db0a428f3344ea444aedf,0.00606%,User,
0x27eaf2ad2d6b58f1efdfa8ad95b74c5c5e303249,0.00606%,User,
0x6540c7e28c73f7f89de682b724d1d824f5998bb9,0.00606%,User,
0xe71ce5c04f86b39d02c770d259b5a31d09528f54,0.00606%,User,
0x201b5abfd44a8f9b75f0fe1bae74cdac7675e54b,0.00606%,User,
0xb3a7d395cb0ebbfa5e72799eb71686b636b0804c,0.00606%,User,
0x39a40726d02ba6064587b0090885a4aacb6c40fb,0.00606%,User,
0xe69d6904f1a067538c26692ea813bf4f928e6bf6,0.00606%,User,
0x24b9e294786d84d6cc783895a4887c2704fef126,0.00606%,User,
0xa6f10047c07f4e3f8ca38997953d5f99520a8469,0.00606%,User,
0x45b4db1d98e7821236ae16462778ce736be2f427,0.00606%,User,
0x5631ae503b452175157c7161d3c078fdd0c6215d,0.00606%,User,
0x5ccb485ea8a4cc2738e77692d660bb5195d12ce5,0.00606%,User,
0xf9650d59a86b3a6fa36f32700dd98fed9131602b,0.00606%,User,
0x6ad244466777fb941917deab621e922b1feadd85,0.00606%,User,
0x962eb7fbfa50f05b72244b3935c4eaa21b96d9f1,0.00606%,User,
0xadfdcb0c48cead3979b5663232fac20ed8eda189,0.00606%,User,
0xcdd3a0b2631236e4dd824968858a7982ba3a7c03,0.00606%,User,
0x2916aec4a352823918f1669fbfe2a03b78b17b72,0.00606%,User,
0x39d037ddd4bef37268fbaf4578b7a1f8f52bfb49,0.00606%,User,
0xbe89556f08e418cc2bf892086d12d68900289010,0.00606%,User,
0x63dc56ff4ed43f260131ddb8e67988f8b8e427fe,0.00606%,User,
0x03a0088e85cd4011a929e5fd003ac4d3d0c13297,0.00606%,User,
0xc1054a631a5ef43728e4a0e8850043704124bbea,0.00606%,User,
0xa2c37d767ccb830ff567269631c3a12c7549612b,0.00606%,User,
0x6ea998552f84afcbff7e9c80c6d0d1a8d193849d,0.00606%,User,
0xe49a25a610d766d0cc2cc730cf380669af261de7,0.00606%,User,
0xc343b82abcc6c0e60494a0f96a58f6f102b58f32,0.00606%,User,
0x766788f63ea39010bd69c8567dcdade4c9cc9515,0.00606%,User,
0x380e0d6e4a6a83330db9dc158145788fe1de959d,0.00606%,User,
0xf494f82d1bc5c25560a9107dd35b663cf5c23d1a,0.01212%,User,
0x3bbebf87b8db82f59873acd450bca31caf61de12,0.00606%,User,
0x242c70fcb619ebd6a1687c9716117c51f030b12f,0.01212%,User,
0xfb46fa83e364bfb2a6f451e00cde2c8028e7346d,0.00606%,User,
0x22777214fc28007f3ffa76c1d57e40a06e41ca3f,0.00606%,User,
0xdd00c761e783f3b1725994af7a0412f19ef744ba,0.00606%,User,
0xe64e51a3ef017e09e452d0c38810422fdcc53421,0.00606%,User,
0x7ea389a3d057a40382027da409d1f52dba049789,0.00606%,User,
0xf079f15013a1dc79c339fa87c0cdb5202fce17bb,0.00606%,User,
0x9da0844fbba278a07297592105a9b102cd335dc9,0.00606%,User,
0x9d7145a9a8c8bed5c816d14aea1c9643800ed392,0.00606%,User,
0x78addf7d21b2a52ea8a6ccf48c0c5b134b783440,0.00606%,User,
0x647adf3edf22a1add3262c20f5ba8e0697472fe4,0.00606%,User,
0x7b4e448ad13724b1e161fbcbfc57af12e965fa63,0.00606%,User,
0x4a143387e9b8c1cc78e0ed8421e8509769d63723,0.00606%,User,
0x48afcaf383f3fb932896447ffb389f5d9f05b5b7,0.00606%,User,
0x968e2e5b112c9afa2ef21332758cf6af15a3c34e,0.00606%,User,
0xc002995ba9e5552af7f5df0cdc3130de4eddfa4e,0.00606%,User,
0xd8db935813705d92bb5aec60b155926c866629fb,0.00606%,User,
0xae8bf7c6abbdbffdad29f9f72148f4f4c0421385,0.00606%,User,
0x7fc014602a956c8030707caec724702616e23f32,0.00606%,User,
0xaaede75485d8ecac139dc0877a3caa987d03d325,0.00606%,User,
0xdb93342558502d4f522e774eac55d71bff8e6130,0.00606%,User,
0xca733c18f3f2b7c075d06765b4451791b82c4778,0.00606%,User,
0x781d3ab7685e07fa48ce8c564d2bb3c3a7b16e68,0.00606%,User,
0x34645570b1c47e877c95d5542269f74e2f7e253f,0.00606%,User,
0xf28c45a326bef209b26642c67cb3b9d093031201,0.00606%,User,
0x447f02517357c8d020dd3434980a6fb4f6666efd,0.00606%,User,
0xb09868742d23b8c524758dd38bebb5219e5c8479,0.00606%,User,
0x16aae0bcb528de83b2088eb60a386db13969f75d,0.00606%,User,
0x376bf27e737cae5a2b72c3eea75268d8939bdd4f,0.00606%,User,
0xfec9df9b1b4acadd0f102cd7c8625b754fcad407,0.01212%,User,
0xe13ceb3caf1fe8b5326147536bbee23cc7f05f33,0.00606%,User,
0x48f55386cf43f93c6881beab220c6e599b46f3ef,0.00606%,User,
0x8f4b571aaafe020d7c7abb4f52d626cfa6a001bd,0.00606%,User,
0x719d88cf6d0f046e0d4e0d651e3763010df91f98,0.00606%,User,
0x085e92cd4e1c3f9a1ff250b8f5e1ae289be70cd1,0.00606%,User,
0x262aaaebc0626f386608a5ff86d6adfb29613dc8,0.00606%,User,
0xeb97952c39c36ace5af7b2919ab058ab9bbcad12,0.00606%,User,
0x3e6ca2bcf587267931a376491e6aa557b29ab6d2,0.00606%,User,
0x0bd3a271abc39e6df876622905311f7e0e645225,0.00606%,User,
0x3bf1e9bdaab35c5b50573e481482b60cd10552bb,0.00606%,User,
0x6a41f1d48f0a52052b68029ea0cea3ebea500f7c,0.00606%,User,
0x21f0ab9b85f8b9d8cde5aeaa15f38d078710e9c7,0.00606%,User,
0xc4dbc7d5957dcef7ed2b0778c597c16ce2769e7d,0.00606%,User,
0x1147f1b5b9626856e1e9582c34b38cae82a63c29,0.00606%,User,
0x449839937001ffc1fe3b3396a368c457e4c35e0e,0.00606%,User,
0x95b795961fe10f30c7904cb0dee2df6aa3b553db,0.00606%,User,
0x24f137864874aca6626ed2655694b9f6d0ae26fd,0.02424%,User,
0x14b95ed55c0825a30c5bf6d4905379e06749b117,0.01212%,User,
0x25e81430a779da09b984dcd09162c1fa0167ca61,0.01818%,User,
0xb3e8f81697758eb39bf67871c83d87c8912760c7,0.00606%,User,
0x07c8b7f25b0e4b7f8ff23ccbdb5b098215078dc1,0.00606%,User,
0x0013d093cb97b14d1d010b943d142f114e445cbb,0.00606%,User,
0x23ce2ec16935e08624206572b55bd7cfb5778841,0.00606%,User,
0x007fd9bd0808f33e38b6a460cd63a3c1ee308d9f,0.00606%,User,
0xf8a7ceec99cd4e07e75bea7086fe5df510df4980,0.01212%,User,
0x6e0a31fcfe54ae7260b429f84cca7b46b8fe166f,0.00606%,User,
0x20dba801d2c1d2559ac8c6302a2de4c6a09b09eb,0.00606%,User,
0xe28b791753a693dd4a87b73aff75bff87456b157,0.00606%,User,
0x294b7747eda3629de5ab235ff8864dbaeafe8b55,0.00606%,User,
0x86c809507994ee7fe37f8c6fd2d67cd0c26d032f,0.00606%,User,
0x44dd2b5683dc8a753c3f5739ba6551a705b29610,0.00606%,User,
0x4301236501e599a5ca1140280cfe902872da03ba,0.00606%,User,
0x4c1d9de1eb18bc2ed05fc00b7ba0f25413fcbcef,0.00606%,User,
0x7d181354f436aad136591ba1ebac87879573ebcd,0.00606%,User,
0x951b6d50d07c39b0f97a7bb2f5c1e96f07a093d3,0.01818%,User,
0x50815e2fa199eb154e3e5c124efd30501b500fa9,0.00606%,User,
0xfabbe64bc8779538dd4e1fb96e9691a8f0ff49b8,0.00606%,User,
0xd263817298014c38f91958fb92db1f611ded6e31,0.00606%,User,
0x5ba7368e47ea6d70a0d5d5aa9ecb4845c645b15f,0.06696%,User,
0xf8cf45f7c2da8e4a59b681172a673030e8893202,0.00606%,User,
0x98c157fe2450e43386e245ec36e0b5fdf2f34e70,0.00606%,User,
0x49bcd8780a53f26b01d2e5d6b1214e7f5c9ff8c1,0.00606%,User,
0x0268f96bdcb4eea737940b06456db1882147a287,0.00606%,User,
0x336b5795f438dcba35acbaf52dbfa175398e0881,0.00606%,User,
0x824fc914aef7ad2e88fc88962fdee27af8788bda,0.01212%,User,
0x405892b76fce25f666b021b3d3c9da31d9dac977,0.00606%,User,
0x99b876acd04533ad7a4e5a1bba45026b05488ac5,0.00606%,User,
0x6db0d23f2799cf73e6c8231ee4da883e6f13ae02,0.00606%,User,
0x2ae4fd8329a332e396dda4497579a3365b536bf8,0.00606%,User,
0x99d95bf0a3effe362ce9d9cc20ac71aef1e5ff1f,0.05484%,User,
0x940ab87894ebafbca83a4795772ec3ec2aab98e0,0.00606%,User,
0xfc34307d44c8cd320d8ae11b4cad87ebf43f4672,0.00606%,User,
0x50cce231aa7e943773d0f1234a20d49076110594,0.00606%,User,
0x62e3580dd4d328c2aba1e950a3ea3d5fdd4c812f,0.00606%,User,
0x93a6c13a3aa365a8f1c527c06f9ad9b2e2159066,0.00606%,User,
0x3a464bc1024b90c8db7318eb4a207e1bb587c3ff,0.00606%,User,
0xa24adf564db1c48949f4a98fc01c85eb641dd1b8,0.00606%,User,
0x734dec6ef1d8aa02207746aa63f52f9f487d7489,0.00606%,User,
0xb3951cbce905dfaf9bb9caeaf737198d86709158,0.00606%,User,
0xd90cfb6fc6ffafffe551bb99fa6bb7be6349d334,0.00606%,User,
0x36dbd44b4f01c067a2bbf7b2b9f5593f97cfeff6,0.00606%,User,
0x6a6ecc792243d3b17b0ffafef2e94b714a97fe27,0.00606%,User,
0x799be52ce6660cd987cb5dd2af47230b083c2656,0.00606%,User,
0x6465599be194371e842d7c35a1d72ea1318e4137,0.00606%,User,
0x5c18d25064b9abc166ec38d15408d5569176e8cd,0.00606%,User,
0x15cca0b316946d255c3078c96c7b97a44da101c3,0.00606%,User,
0x3cfd8bd21c821b96dfd544f5c42d3777de27d791,0.00606%,User,
0x4d33d84f667f22644b09f501f09ccbd3e876c68e,0.00606%,User,
0x1d3a24d4644a015c0e1b3bd412bb4003d8457dac,0.00606%,User,
0xec73949b27e4e7709f418ada0064f819472ca2d0,0.00606%,User,
0x5efa253bfa8c626000393c6c654611267261d942,0.01212%,User,
0x85fcbacd55a8524e6b607bc8c0627ae97e73ad09,0.00606%,User,
0xe54c447e47dc308ff12c478e725c150e1586ffb0,0.00606%,User,
0x1bd365faccfd93a2bf6c3159fbb48f7cc7941106,0.00606%,User,
0xa9a858c8e8b399667c5bc39573e3595a54027791,0.00606%,User,
0x4bcac4965437958a1efc09bf4987bf9c1f6ec135,0.00606%,User,
0x76f7c3e469942a671ae3972c3e59c349ff83e0c3,0.00606%,User,
0xbcfcf13b8a50c6e7cdb1bd8e6cb46144415e9793,0.00606%,User,
0x93c901c1c17d146766480c8f42bb7781328ea116,0.00606%,User,
0xdc5dc5b18f09cdf1ae14862e8e4665369e614ce7,0.00606%,User,
0x7dcaa2171a5ce6a268cf4067a784a42cae2a778b,0.00606%,User,
0x18485e5a362fb3045812d150e00b52366d4ec367,0.00606%,User,
0x0b6aadb8bc401ad9ca1037692b4bf1efe8c89fcd,0.01818%,User,
0x115bb4458e4a0c9eabcc44774870ad33a423f661,0.00606%,User,
0xc8a63d2327d5154bab61c7314ce7ed7ff217120b,0.00606%,User,
0x2e507ca7e739b934c31d68e4a1bc52f5809d073e,0.00606%,User,
0x6d8567399fdd69210233d2753e07adc2fb06ed4f,0.00606%,User,
0x5db439e03d3be43052cac5d8ed689131df82eb7c,0.00606%,User,
0x60c0ce0943115aea52f1979719a9cca43ed104ee,0.00606%,User,
0xf254bdfea2361b40ee02152c21b486b399310073,0.00606%,User,
0xd679625195ec7f3a913cc65f2e5d00b23db6ee0d,0.00606%,User,
0x9020d2115a4d6151b5307aa9a58b9e8601e2187d,0.00606%,User,
0x118bb01cb9423efaa8431778f1202b4685afa6ad,0.00606%,User,
0xc1c310ac9a4b1584c7486d81327c29e1e8639696,0.00606%,User,
0xb2d07e65b3b94f989c1ce44fa93cc345e4d54aa7,0.00606%,User,
0x9562d519796b2214caf7c4aa865973d2811eb80d,0.00606%,User,
0xd41df810e5a035889c846b896f3143413c88254d,0.00606%,User,
0x404c9a9d175e36bb15a3e4a567a0dda3c3a0c286,0.00606%,User,
0xef8e9aa3b946e018d86b9b0c50d31cec0954313c,0.00606%,User,
0x296ee84097fe35cd31f5dcc7de489e1701e2e27f,0.00606%,User,
