Addresses ,Allocation % ,Type ,Sum
0x9cE2a347fA1640003b0f34bA3af0503156173bc5,0.156599552572707%,LP,
0xf43a128A7a0Ec537d2E6a4cD0EDFa65B89E12F6d,0.156599552572707%,LP,
0xE305c3Ace5bFa62e3DB2DB01AE3875cF42631630,0.156599552572707%,LP,
0xb3197FFA7a64262C8a77db3ae2d4027396f9F40C,0.156599552572707%,LP,
0xe28503DDd6A4eC80a7eA0e4741CBC1289c232b55,0.156599552572707%,LP,
0x390e9661c905C740C549ee93c2d269e2908297E1,0.156599552572707%,LP,
0xd0c83c8e00eceA3f676B31037ceeF97c3609d04b,0.156599552572707%,LP,
0xa9Ef4C9Aa374d7d399C3c2783715200059809371,0.156599552572707%,LP,
0x22dc8114b608b6D6d6eec9Ea82d4e425Fc1aD3a8,0.156599552572707%,LP,
0xe6cC9a6DfaCE14eEd2dadDd853672e02215476Fb,0.156599552572707%,LP,
0xb4cE0c954bB129D8039230F701bb6503dca1Ee8c,0.156599552572707%,LP,
0x5F0b726D9B98a0744fE19141fea973546CD009f9,0.156599552572707%,LP,
0xdF998Eb7a6dA6CF7659B8bd3ae40a3A48e88a8Da,0.156599552572707%,LP,
0x940F53CFE306e89F347B5A8acA77C701168b25B8,0.156599552572707%,LP,
0x3886aFba7dFBD2c7ba273F8cAB0581eB587d6AE8,0.156599552572707%,LP,
0xBe6E26Cc2d5e4d41F53aE324D2CCC2676FF14CB6,0.156599552572707%,LP,
0x0d4Ed9B283f3264a9254Bbd4B477De3BcBF96ad8,0.156599552572707%,LP,
0x6E737C17a50911d2956F2587c4FEa20f440bF97c,0.156599552572707%,LP,
0x399e6b2F1408498cf741953C5f944f25f86B74b8,0.156599552572707%,LP,
0xC629a58655d66Efda2f6426c820d0BadB7016db1,0.156599552572707%,LP,
0xe3EB9D97882111bCE5C1b7B92563BE9Edb247215,0.156599552572707%,LP,
0xFd47587C6BD9fC5805053bAa296846Ec1845958a,0.156599552572707%,LP,
0x862A1704618Ddf3d46c6887D4355B4dac4f7355D,0.156599552572707%,LP,
0x8a7038fdfb58Bd2D6c2607Ba5c18584010819FeB,0.156599552572707%,LP,
0x3bEAAb5E79e2588D575cfBa48a74d59A9E94C4Fa,0.156599552572707%,LP,
0x0a53765848EcB8ccd820781Fc47C9C95BFCf3C36,0.156599552572707%,LP,
0x5898e09a4ac5798a93ee08356318299e00a7A837,0.156599552572707%,LP,
0xdd631053ed8930b44c494F777d28c6AFA0D0EfD5,0.156599552572707%,LP,
0xc1bA166cC2C249816Db1E9D543368d80095ea33F,0.156599552572707%,LP,
0xe63bC74801ea94EA5258b5Ef88935dcEbA3DF3A5,0.156599552572707%,LP,
0x3e6F9a4AcAF06c65E22627dA5Bc333484595e895,0.156599552572707%,LP,
0xf6eD81D5E9F61dd1eA21E96Ae1D660ECc388AE4F,0.156599552572707%,LP,
0x4b15E7d0eBa14497AF84Bc8F75b2A7f9Aa2FbA50,0.156599552572707%,LP,
0xf87A87C83fb7c431B96ca34cCCC7811401E74F8a,0.156599552572707%,LP,
0x8E100cA591BBA6CE8b1d174F14312D3Dbc066c3c,0.156599552572707%,LP,
0x8a42dde5040675c71c09499f63fba8ed98fee77b,0.156599552572707%,LP,
0xf2d301ee7a3a3683fb91700ac292ee5c5ae440cb,0.156599552572707%,LP,
0x76dae0130e57ff25bde6d3c45adf61e5c5bbbedf,0.156599552572707%,LP,
0xa76061551114afe4fbebf4a785f7901603bca6bb,0.156599552572707%,LP,
0x6df0ec93268e2ff6ddb28aa0bc9c3130f35288fe,0.156599552572707%,LP,
0x14fd31fde4d833b65b4a152c5fd4ce34428d6f2b,0.156599552572707%,LP,
0x8bb7790fc3349f08f2c71496d1049d3fafe571c6,0.156599552572707%,LP,
0x1081853584f3005846a72a18dcd80ce2aca9c577,0.156599552572707%,LP,
0xad24a38132b26144404272cb124fd38c34a53ff7,0.156599552572707%,LP,
0xbe05fe9f56d2073de85342581df1ed5a903ffc13,0.156599552572707%,LP,
0xd6a5ad8e1474b8006083bcade476f3c4bffd9c19,0.156599552572707%,LP,
0x94b78716e47558e37be7e99b89ba66e55ea83271,0.156599552572707%,LP,
0x10df73e560ac29edb11a7c1f359689ae19f4aba9,0.156599552572707%,LP,
0x13da745ed08bf28feef9a53409e3a927e0925c33,0.156599552572707%,LP,
0x58a498a6d2bd1dbf3f3a64ee0a69527a641716c1,0.156599552572707%,LP,
0x91eb92dca8b42d3378be0a7c6c9aaed6548c9d30,0.156599552572707%,LP,
0x0944ef931ad2bfc2500463812d3e40ce5a770f66,0.156599552572707%,LP,
0xda7558952093f581d54c727ba436364bbb60894b,0.156599552572707%,LP,
0x6941866cfa056291817eae567fda8f8ea5e13d7e,0.156599552572707%,LP,
0x590c6eb050dda3351df746dbe043382662f707ea,0.156599552572707%,LP,
0xd482edf4918178cbad9f4c64249933ac35af24bc,0.156599552572707%,LP,
0x12bc4f61f00a3d5e1b4e55ffa04b2751ef718b9c,0.156599552572707%,LP,
0xfdf43485e2217d67c15650a4d51105162eec7e94,0.156599552572707%,LP,
0x32125a9b22a57ba1e1d8ca7a6c643b157d540e08,0.156599552572707%,LP,
0xfcb85a0a7b55d605123a744cfd4c4aa43d0d2710,0.156599552572707%,LP,
0xd2980641e2cd92c060326ba01f87cffdac340aa6,0.156599552572707%,LP,
0x2d00ca7744601d834829427ccca6eae63142d77d,0.156599552572707%,LP,
0x311169d5a8164230426ac11e655c4c4e793edcf4,0.156599552572707%,LP,
0x228724d6c13a4d37fd97675535b12bfc75be3cd2,0.156599552572707%,LP,
0xcd555b3d5c9b7542c73741ff9e7482b36db34f3d,0.156599552572707%,LP,
0x2c3bd0699c3b16f56dffac33cb25b30d1293c96c,0.156599552572707%,LP,
0xd1c89928992a12ad0e042e429676cdf10de1a0bc,0.156599552572707%,LP,
0xd754b1bfa43a3890972521bf8e31c191f9d9fe30,0.156599552572707%,LP,
0x1a51b1df1a4dcfe1657073389e4f34b0c8be8301,0.156599552572707%,LP,
0xf11afcf3753df88ab67ab945987c5a035af43328,0.156599552572707%,LP,
0xd6acbd6750f630530f7f0a36feb4daa7d6da381e,0.156599552572707%,LP,
0x5a30ae2373c7da4384042ff68719b68da2c134f1,0.156599552572707%,LP,
0x1b6a63c3c7f57c8d77f166d629c256abb90e7621,0.156599552572707%,LP,
0x61792f64d9ead3359d93e0c9bbf625db299ef978,0.156599552572707%,LP,
0x5fd7a76335be9309a09f71caeaf59c1a1a97c535,0.156599552572707%,LP,
0x7013bdca7539e37227f1f324fc981a87d086f5d4,0.156599552572707%,LP,
0x442a28d2a6945a70e7b3acf6a13a2e693b275063,0.156599552572707%,LP,
0x04f969d39db400a437d306055b1e2299cb111170,0.156599552572707%,LP,
0xcf402c2dbe2e16deb8f38805b9237f042d2af4d9,0.156599552572707%,LP,
0xe45fd943cd65bbc8178ef53709e6fb55c3c16ee3,0.156599552572707%,LP,
0xd4d0cb051a371b828b8d00b69c3efeed6010c89d,0.156599552572707%,LP,
0x8e6c5bb502a92f0ed8d8cdfaf83f2841e68c1c7f,0.156599552572707%,LP,
0xe1ca8cf933b64fd65a1dc4ebe4825b5b1f6ac59b,0.156599552572707%,LP,
0x32e7f7ae1b0ac8482ff9b44e388806472eca0ecb,0.156599552572707%,LP,
0x4f26994372bd0bf7d1476967f6f434d0e91c9917,0.156599552572707%,LP,
0x27d2771dbfb523c2dd65970d3343d12848c4f253,0.156599552572707%,LP,
0xf999845c19745e777029e82b2ac4d6c5d4442fbf,0.156599552572707%,LP,
0xb47aad8a64e1a9cb0978ae7128346eb63dc6e1ff,0.156599552572707%,LP,
0xb17ef756ba7259aca0f88301e8a13e22ddd50648,0.156599552572707%,LP,
0x3e176d66b76e384e2009d355f89e87dfc195586d,0.156599552572707%,LP,
0x9028074b493258f540a6ae173f55db65015290c6,0.156599552572707%,LP,
0xa6ed11e237cea4e5f39706d2c8bf3b251a467bc7,0.156599552572707%,LP,
0x10a07f2968282bf3c1ef0f91424a5ad4f2958e3e,0.156599552572707%,LP,
0x35fa7298076048034d1883f6d54ad7a98a16071b,0.156599552572707%,LP,
0x387600ccbafc03394ec0f6551add385c6e528ed0,0.156599552572707%,LP,
0x776ebc542c7f3c857a025fe039ead94e733ffef0,0.156599552572707%,LP,
0xf551ed4e4764e3f1abbd6a5567a0adf415657a27,0.156599552572707%,LP,
0x86b556141be9769256ffef463317897286f2d8f8,0.156599552572707%,LP,
0xea954f48d80ba5572c32241f33020e9b09085338,0.156599552572707%,LP,
0x5084541373e4cc7ff18ab19b95976a5c3e18033b,0.156599552572707%,LP,
0xc841d6ddf66467af551b35218c0c2e22f9c14b48,0.156599552572707%,LP,
0xad0ab177e0a870842faa98dfd89f4cdf1ddcef8f,0.156599552572707%,LP,
0x68749406e2bf49c2b73d30b264c2831860c7ea75,0.156599552572707%,LP,
0x3b32fe4bc2d476dabecedee384d485c86fba9ada,0.156599552572707%,LP,
0x5c14851f993d073e2754c974cda2b6a0e264f6e6,0.156599552572707%,LP,
0xce4eb1814e5ec6c2108d8146fb660c8b6bd1fa6a,0.156599552572707%,LP,
0xa40ab366c81b3f6c5ecf5cb3e431a8cbffe19fd8,0.156599552572707%,LP,
0x68ca544f09649234db53017733fe5c084786d1c2,0.156599552572707%,LP,
0x88aab3b40d13555b3832975a6db4b5d5046755cb,0.156599552572707%,LP,
0x349e760eb6eb1722a596918cd0024ce6ba15dd57,0.156599552572707%,LP,
0xeb8f7b8c27732e00bef318441422000d8ccd1e54,0.156599552572707%,LP,
0x2ac404cd2c8473444a9afa611ecc6f9cee6ec5cb,0.156599552572707%,LP,
0x37549c1ff064b8602e1fd6fa73867662df6e0ddf,0.156599552572707%,LP,
0xb7dfa63d9ba4741e0068467c1bc430f85565a837,0.156599552572707%,LP,
0x033a76f0bad6744819a1f283bc2b559ec968ba1a,0.156599552572707%,LP,
0x76168b41e9007939e08d3675c538f89a03f90bf2,0.156599552572707%,LP,
0x8b988bd319ecd72d3cb6c73e7c19f36a8fdacddc,0.156599552572707%,LP,
0x8e1813a540888e1060ea9ee8d38dc90770dcd9da,0.156599552572707%,LP,
0xb3609679715843ae4e55a573190f28c788626501,0.156599552572707%,LP,
0x7c29f277f67a730b373a9b82d79e7f4a73a4abdc,0.156599552572707%,LP,
0xaac42261603439074a08e125be8b3513ed3f44d7,0.156599552572707%,LP,
0xc438b44d8b552f6e94c0926eecf04aeb1e2fae72,0.156599552572707%,LP,
0x9786c1497fdf0eb8924c55437c3ca6e63e749037,0.156599552572707%,LP,
0xd265173ebef63fb622a7138fb3f13775aad2feaf,0.156599552572707%,LP,
0xc7d108737de22981e36edd9aa4a0956b1cf59e62,0.156599552572707%,LP,
0x2892f9f13224e737a5e143d5c6aec0999e297b46,0.156599552572707%,LP,
0xe44b02039db42f411fc7cef4438c891d9758df80,0.156599552572707%,LP,
0x894623fb99e78b9a5a67803a966f8b137ba03837,0.156599552572707%,LP,
0x00068689954f68754e2987124cabd8f8721afff3,0.156599552572707%,LP,
0xaba7adcade9754304e558970089af59824135bdc,0.156599552572707%,LP,
0x4224f7c49a6f91bb6cd8ba3332b7d03a47c73ce0,0.156599552572707%,LP,
0x558d3e5057fa5ffd207e5367ea9d98a14a389461,0.156599552572707%,LP,
0x9c57027b1eca93093a6f446422c59c85a5a3fa52,0.156599552572707%,LP,
0x7012e10e154f0b7977b9e1baed058cee5785439a,0.156599552572707%,LP,
0x90415da1423a4da676d136b644b700d4d45e9973,0.156599552572707%,LP,
0x31d1bf0d37a58fcad08a62550559acb56116ebd1,0.156599552572707%,LP,
0x4fff3d322c5ebd9a644a86249390acf3377688da,0.156599552572707%,LP,
0x162f13d1080d03d8660d373191ca5dd0b4fe6194,0.156599552572707%,LP,
0xa5c772dd96e58f07a02150348d4cded5fbbce281,0.156599552572707%,LP,
0x4574fcdba96f2dd1fd3ada3cd5a02a2b72e8e85f,0.156599552572707%,LP,
0x50ba37d32dda32724e01f96efa9a678febea02a0,0.156599552572707%,LP,
0x235f69634652b4ab0fc3ffa8ebaac64b5ac21632,0.156599552572707%,LP,
0xaf78c016502b44568e66d389c8aed1f5ecee004a,0.156599552572707%,LP,
0xa37cbbaef96624dca87f25d462b7ddb418522d07,0.156599552572707%,LP,
0xf00b497bef99e37dce6c86e1e3d36ccf79872ba4,0.156599552572707%,LP,
0xd86f85964ad6690bd7e4daf945cac80c65a641bf,0.156599552572707%,LP,
0xbd46e262dbaa77db27ccd2e7b59806d08b92b053,0.156599552572707%,LP,
0xbccb4d5bcf67603af2560c8fbdf0f81c25a34b9a,0.156599552572707%,LP,
0xbff3aadb289d9330749104943fe324ce4582ab83,0.156599552572707%,LP,
0xa293a0cda48d86b238a3020321323fc38592047f,0.156599552572707%,LP,
0x9c05641d4b21df33eaf28dacd1b69ceaa44363b5,0.156599552572707%,LP,
0x316a3c495d2b2720b676c9af80471a809a7d59e6,0.156599552572707%,LP,
0x93b89294806b2264c6b29cfd722e66abef6424f7,0.156599552572707%,LP,
0xd6c1fe2eeab997f47989838a7f11baf92e8fa48d,0.156599552572707%,LP,
0xa6673f7f5de8d2e7c0e8f09b88e11a4a1dc113ab,0.156599552572707%,LP,
0xf3ebbad6f03bd97ee61b5eeb15e698ac50bcfa37,0.156599552572707%,LP,
0x1f2e4aba1d11f72f31fdae75a330aa478cac0c58,0.156599552572707%,LP,
0xfc9b7e21258155bd57702e7309647bef969418a4,0.156599552572707%,LP,
0x84a98642d59977254c1499596dae712f996e7561,0.156599552572707%,LP,
0x5da68351bd082abda73e42ac981db51d9364fe69,0.156599552572707%,LP,
0xfbd9275bf42f21b7cb857e6c00ffcb99443718b5,0.156599552572707%,LP,
0x666120da551471c580e61bb7e5476be8399c90b4,0.156599552572707%,LP,
0x1540e290d93d1410045d3b43dd48085aa8357252,0.156599552572707%,LP,
0x89a24dbf9755d8d1203a8af28b674b936671b2a3,0.156599552572707%,LP,
0xcd43e0407f5e64bf4ef3aeda5e4421c52466a9ea,0.156599552572707%,LP,
0x4c8d25818497fbc0566c14a9db4998bc355c138f,0.156599552572707%,LP,
0x88fe76e6c6c87fbf4ab72c81a3e9949a427be0fa,0.156599552572707%,LP,
0xa62efe7e35e3a95269a1cca5b3ebb20ce5017ff5,0.156599552572707%,LP,
0x59279e380bde3784613972768a465ea7d6550a48,0.156599552572707%,LP,
0x08f38b09777486bac18df882f2b9e9a181e36bc2,0.156599552572707%,LP,
0x53fb76f18a89307f65ee33147f92f8fb197fdc2e,0.156599552572707%,LP,
0xf2f3e73be57031114dd1f4e75c1dd87658be7f0e,0.156599552572707%,LP,
0xbe1bbb0c1be1b804570ae6a7fb6dc4cab7ce22ec,0.156599552572707%,LP,
0x8cd67407f05526c57760d0e911d60c57b7e85c8e,0.156599552572707%,LP,
0xa929d676511e7ae0699d889079eba91d4ada2e4b,0.156599552572707%,LP,
0xd9f48273461f0301cbdef0889ca84cbcf14a00da,0.156599552572707%,LP,
0x7013338fb56e16395437cc708a87993be3e86d0a,0.156599552572707%,LP,
0x16fb6d444e296a536356fce243615e114d3d8f57,0.156599552572707%,LP,
0xa20de80111abca48fb42a14867e75eea0b57fb98,0.156599552572707%,LP,
0x22e2f326fe5a1d07e1214eb1c08346fd816e8375,0.156599552572707%,LP,
0x78ce6fbcd79adab0469ac25504893bfbbbb9616f,0.156599552572707%,LP,
0x25fa68a4c340202737edbc67fd1a2ec8de872db6,0.156599552572707%,LP,
0x831db56a947c2a680a0ac4700a87f98db32328d8,0.156599552572707%,LP,
0x4a228f14d2130e8e4636418b52aaf3d6b4e887d3,0.156599552572707%,LP,
0x7babf95621f22bef2db67e500d022ca110722fad,0.156599552572707%,LP,
0x0a53765848ecb8ccd820781fc47c9c95bfcf3c36,0.156599552572707%,LP,
0x67aee0eb584a57f67d835218967e4222f618a4c8,0.156599552572707%,LP,
0x019800cabc3b413639f12b36e3c122ed68501f35,0.156599552572707%,LP,
0x5a6cdfe4b54c04b6c33ff795fab8b2ff7967917e,0.156599552572707%,LP,
0xcd06c2b84cd3be49899cdfb58a99ee4a7fd96f18,0.156599552572707%,LP,
0xfa4fb5bb854eedd8b4637f1571274e1681c2f364,0.156599552572707%,LP,
0x37ad203e15e598938ef012acd4e65ee6730ed8f9,0.156599552572707%,LP,
0x46bc63d0033ede44380d56bfb0665a3044e46991,0.156599552572707%,LP,
0x0db183c486fb5966d7b131f1e5f763ef931f52d0,0.156599552572707%,LP,
0x9eb5ec163d5623dacaacbc26dc842200a7b937d5,0.156599552572707%,LP,
0x0b3eeeebe87ed9262df87a3281164bcc600b2f1f,0.156599552572707%,LP,
0xab4a7e8d16e20d30aa7a3049f75ddb869b7fe491,0.156599552572707%,LP,
0xe12d7aa73ce8c51975fb5cdf2300c9056100e696,0.156599552572707%,LP,
0x9f34e322d6c83b763335f25326f09a78a1ec4df5,0.156599552572707%,LP,
0xab888291f4127352b655fd476f64ac2ebfb8fe76,0.156599552572707%,LP,
0xa9e14c1df751dc3e710fcb3a92019667ae7fcf2d,0.156599552572707%,LP,
0xb4108cc5747d66edcefaab4722ecc43a631e1c17,0.156599552572707%,LP,
0xff4430d9c4ed4cad4ccbc1eb3fdbee0c0c2c68a3,0.156599552572707%,LP,
0x622e266dc0364b9ae458e07d7e535c67d8dcf860,0.156599552572707%,LP,
0xc960338b529e0353f570f62093fd362b8fb55f0b,0.156599552572707%,LP,
0xd24dfaf44f6e1db10016b9aa1d56e67dd46058d9,0.156599552572707%,LP,
0x01974549c9b9a30d47c548a16b120b1caa7b586c,0.156599552572707%,LP,
0x5bf112673e15469ac5608a1093e7c6e264f52ee5,0.156599552572707%,LP,
0xa9cf92e829528ce0a831025f58fa81f0b10d4288,0.156599552572707%,LP,
0xf4e7e6b600286ffba8154f5125420a0f78db835d,0.156599552572707%,LP,
0x108706524972d0e44936b34109de5bf18ed60c67,0.156599552572707%,LP,
0x4fbdb2509a1fdcee39603e62805c4ff41ec565d5,0.156599552572707%,LP,
0x432343ec75282577e656c9dcc897db2ef4ddd4cb,0.156599552572707%,LP,
0xdac984fba06d9948b29b746daa55ee64690f3f6b,0.156599552572707%,LP,
0xdd0206010ca82ff22303b58863b3a6f3006c86c4,0.156599552572707%,LP,
0x553222b267bc978aca3c28493aef72d924b264bd,0.156599552572707%,LP,
0x2446f1a75162f045d02f23d1d3b0f5a2c0f9a4cb,0.156599552572707%,LP,
0x64a8ae4a81cd6bde304549c144be8f91dc814eec,0.156599552572707%,LP,
0x2e184742dad3ab06fab11f36fe68cbbc244433e2,0.156599552572707%,LP,
0x605203fa80fb81b3acdca5b26fa7cbc8f9cacfce,0.156599552572707%,LP,
0x5d4e705315aca451db40bf7c067077c768b3ffd0,0.156599552572707%,LP,
0xddd9e74703ee3dfa959c94b2e591ed9349939a32,0.156599552572707%,LP,
0x3bc299370dbe143963330e6e11e25e1bff5136cd,0.156599552572707%,LP,
0xe4efe4d85e9e990404b3931326cf5252ba286352,0.156599552572707%,LP,
0x38eb9929b0e7a8d1a27fc3e12166327b666f4138,0.156599552572707%,LP,
0x796b2169cc6f807a2b8f60112aa952b3061c352f,0.156599552572707%,LP,
0x7f429edeff8afc7bb3a2cf7db832fc86f6fa99da,0.156599552572707%,LP,
0x05f6875132b910976ee165171b78d7965e0fbf5c,0.156599552572707%,LP,
0xc271e8e809505b9e46c7e60e8ed56a9b9814a796,0.156599552572707%,LP,
0x0363b6bd9f4515b6990bf3c5c3acec7fe8cbca0c,0.156599552572707%,LP,
0x51e831e74dd8e1037dde23dc5c80e97b394bce96,0.156599552572707%,LP,
0xccb8e090fe070945cc0131a075b6e1ea8f208812,0.156599552572707%,LP,
0xb0e6fadc3e16f0f1440d254e095f7b1019ec03db,0.156599552572707%,LP,
0xce65a2b43efccd13d7a7adf2ffb0c72acde0b2f1,0.156599552572707%,LP,
0x680cc0bb81bed1ed044b2c51349739af41b3c02f,0.156599552572707%,LP,
0x9dd4f6ffc20367af0fb251fb3396365bed45f3f1,0.156599552572707%,LP,
0x0b11d438d83979374c31d219e7fb0405c9238dd5,0.156599552572707%,LP,
0x51a9eac1484b614f9c12bac56df2c0d3e9d86f89,0.156599552572707%,LP,
0x3e516b6d229bf935f1b6bf4a0c2531ddab48cf1b,0.156599552572707%,LP,
0xbb790f34f01a3ff65fdbf8aae9962bf29c3105ae,0.156599552572707%,LP,
0xcc630f57843ff69cfc87f92fcce1bcddd9d2196b,0.156599552572707%,LP,
0x25fe4e66fd86d02ab2e4fe6ab5aad89d27150a71,0.156599552572707%,LP,
0x7fbd935c9972b6a4c0b6f7c6f650996677bf6e0a,0.156599552572707%,LP,
0xeed1a716e101d3a2bf1728ec421a8b4227f3b653,0.156599552572707%,LP,
0x7abf2a06f00e0403c03a1d76e3e3fa3886d60a06,0.156599552572707%,LP,
0xb0a846c7aee9c8324fb4bbee8a15ef62f069b4bf,0.156599552572707%,LP,
0xb144ee58679e15f1b25a5f6efcebdd0ab8c8bef5,0.156599552572707%,LP,
0xed465fe2723baf23f9b1840f284569ccdb093ee5,0.156599552572707%,LP,
0x35714b9bbd64c5911e5897a50672e24055c2ea70,0.156599552572707%,LP,
0xa077b54582e5d05de3873b080ca9ed4b59acf015,0.156599552572707%,LP,
0x406e34a96560b5164ae1f71fccd22591f5d5ef3a,0.156599552572707%,LP,
0x5ddcb0b0b2c915a5224a440a996246f888a8ff3b,0.156599552572707%,LP,
0xfb0915d4fd03d351e8317818402a4124dc8c56d3,0.156599552572707%,LP,
0x71d3b2e346f6aa147acc3b00e617b0503a7a12ef,0.156599552572707%,LP,
0xaf965aa261db754c7af98b6d4988f27c8e594327,0.156599552572707%,LP,
0x96d51bfb2eb2c52265e9db1811b3ce65e3351127,0.156599552572707%,LP,
0xba1862bc5b91ef022ae741e3ebc4ccc9062852ac,0.156599552572707%,LP,
0x8e100ca591bba6ce8b1d174f14312d3dbc066c3c,0.156599552572707%,LP,
0x47a11b9b6eb71f047d797e44e6ba508eba9f2e16,0.156599552572707%,LP,
0x6885fb1b7aedd95c6e60138374f6c048933ed4ff,0.156599552572707%,LP,
0x567f8f7ef42fea30438d4fd4497113bc385c28bb,0.156599552572707%,LP,
0xde3e943a1c2211cfb087dc6654af2a9728b15536,0.156599552572707%,LP,
0xf7f262b062b2fc055f6db1a2636fce506d6558b4,0.156599552572707%,LP,
0x98c1e0261fe4c4c701cc509cce2168084944ba4b,0.156599552572707%,LP,
0x65d098a2f189edadde632212dc905cb728bcf989,0.156599552572707%,LP,
0xeacf98ff7e335b2254292600a91c4bc61bd47fc4,0.156599552572707%,LP,
0x328b249b5e22501f1833c503d7e526d5a8f94a44,0.156599552572707%,LP,
0x1cd6e22a6fec56ebab5a2b15566d9eb4c0de9f94,0.156599552572707%,LP,
0xd52d05583e8f6f356880af884d51419e4393cd7f,0.156599552572707%,LP,
0x6e63c421ecfe5b4bbf072ae7354ee7bd5e2fa05c,0.156599552572707%,LP,
0x59c530055daaf3bc8216570897d0957481319ae4,0.156599552572707%,LP,
0x5b2e99156f553d7a364db873afc81ba06c4d696c,0.156599552572707%,LP,
0x090e058942e62a428c506af4b06dc37318b9cdc8,0.156599552572707%,LP,
0xf8a8cedbedeae2265b51851e6d98abbdf5c12bfc,0.156599552572707%,LP,
0x3e92d661bd5063f7df955d68e123b96d069069e9,0.156599552572707%,LP,
0xc34991a7edd6a0ee1a63d3cd8857103eef442d7b,0.156599552572707%,LP,
0xe5648ae3feeaf6a6714cffb7587cf24a7d066e8e,0.156599552572707%,LP,
0x70ad50958312814e7370a52bda2b5da797ab64bc,0.156599552572707%,LP,
0xf90bfe429a7794ebf4760cb98e90f987499b1bc2,0.156599552572707%,LP,
0xc21d31b850757e4c911b87ad4e7c3714c860ab09,0.156599552572707%,LP,
0xeb46bb0a0a782b1c4d715fb817c4e00173225f32,0.156599552572707%,LP,
0xe8c44e231a0d9e62de69ea71bdc8f68b92375079,0.156599552572707%,LP,
0xa4929e73ee84a24c6e09f6f4f85d5281a84fc491,0.156599552572707%,LP,
0xb37e80230ddbc106919e4c853830c200a579c640,0.156599552572707%,LP,
0xa9ca54c3bf965a4914fc205abf1dd7494150bfb0,0.156599552572707%,LP,
0x0cb1b004b56bddf8160579a0be63560aaf6b2eee,0.156599552572707%,LP,
0x002afa1e35ce85272aae5e0d7ab541dfd442b667,0.156599552572707%,LP,
0xf94f33ece7ff2da0bdedeccada046444adb9f581,0.156599552572707%,LP,
0x10e26d3abad8a9981e5598005b1bb2b2428f91c7,0.156599552572707%,LP,
0x4243b7434a3571f16ff6eb9189b0f5a7cc79cc7a,0.156599552572707%,LP,
0xf1ae92CD4B88C3bb3247018C99201Db0B12A47c9,0.156599552572707%,LP,
0x48Cb30FF4d865705deAe1FDcAd594c324F0e73E8,0.156599552572707%,LP,
0x84Ebf855d937bCF9BcA9a01bB871Db91854E41F0,0.156599552572707%,LP,
0xddd9E74703eE3dFA959c94B2e591Ed9349939a32,0.156599552572707%,LP,
0x20E91E352a5362366a166842b7Ccef02b0ABB937,0.156599552572707%,LP,
0xB9c8d0A004772000eE199c4348f1933AcbFDC1bB,0.156599552572707%,LP,
0xecAe704097dF715a1fCC8dCB9793F29E068Cf171,0.156599552572707%,LP,
0xb189b9F0bFCe11cedd5Bac2284365ab481067D86,0.156599552572707%,LP,
0xceF90dd1115Cc6617A9b636F64e4aC41540e46c5,0.156599552572707%,LP,
0xaBA7aDCadE9754304E558970089Af59824135bDc,0.156599552572707%,LP,
0x27fAe987F304AfA9f2fF10F48E9d8e90eb05a7dF,0.156599552572707%,LP,
0xEdBA15588F3edbE1a5E245663222B36649fAf49F,0.156599552572707%,LP,
0x8e6C5BB502A92f0ED8D8CdFaF83f2841E68c1C7f,0.156599552572707%,LP,
0x865b78d0871740Df046422073A9fFE5Ed89BD5d0,0.156599552572707%,LP,
0x3dfaEdfE38c3f3C10596C974BdC9ed92E76d01fb,0.156599552572707%,LP,
0xB0E6faDc3e16f0f1440d254E095F7b1019ec03DB,0.156599552572707%,LP,
0xad4645dF2aF7B9bC79042aA7ec8D88ddd7933f8A,0.156599552572707%,LP,
0x16F6bE72882B24527F94c7BCCabF77B62608083b,0.156599552572707%,LP,
0xadc1d13ACf57EA12cdF14679177Fd669221ADF2c,0.156599552572707%,LP,
0xf7141E5f7450bE9681A36a2F7CB31Fe223Ab1eD3,0.156599552572707%,LP,
0xF30974e89F4a86a39Ae91fe0C21d0DbB20E394D6,0.156599552572707%,LP,
0x4Cd11066dEFC2808F07Db4A02d57D6b939CDC3bD,0.156599552572707%,LP,
0xE5648aE3fEeaF6a6714CFFB7587cF24a7d066E8E,0.156599552572707%,LP,
0xdafbA3975d8d55e138763125C0841a494Dc9F4C3,0.156599552572707%,LP,
0x804cc33C14d804a96d9f5D0e27489e64920eD775,0.156599552572707%,LP,
0xdE7bD032E4031D7D1091eb099C5743d7ac9E222D,0.156599552572707%,LP,
0xEcbE6c00538F2605c87C68e8997C460958b5b857,0.156599552572707%,LP,
0x7781752EBF6BFC9897947d9D7fC63A7921988d5d,0.156599552572707%,LP,
0x16cfA7ca52268cFC6D701b0d47F86bFC152694F3,0.156599552572707%,LP,
0xC5da935b33247A00Dc20A77ECf1B8db93386a63C,0.156599552572707%,LP,
0x623B1B2cD4d7deeA5cd9E596958117422C15564f,0.156599552572707%,LP,
0xc80f74DD87555cBF2d5b8e731A251B857a277084,0.156599552572707%,LP,
0xc8e2Fad99061407e947485c846bd05Eae9DE1991,0.156599552572707%,LP,
0xfF909D1B0A504105CbE7353B424A1CE6C511904f,0.156599552572707%,LP,
0x226FD250bC889043554fA5E7d262dd1EB2209725,0.156599552572707%,LP,
0x1F636Df1cB7A471557030Bf658165BAa756aA14B,0.156599552572707%,LP,
0xE860701Ec103E80340e2248F06d56849219bE98F,0.156599552572707%,LP,
