Address,Allocation,Type,Sum
0xe884e1cdef6d438ef31fcd4759c10ec47c3e8c0b,0.03882645%,Bridge User,
0x2ac3ded78133e07491eca1a56fd3ba1c7950ea2d,0.03882645%,Bridge User,
0xd830ff282990af1f106e038bee0845d37a5d3465,0.03882645%,Bridge User,
0x1b5abe83cd6ff9a0fbb3b8b0eebd9d96a764b937,0.03882645%,Bridge User,
0xd4214ef065c42cdfaab749b3cd5db211031ab101,0.03882645%,Bridge User,
0xfd4864add20ab57dc47c39f4f674c9ab3a1bea69,0.03882645%,Bridge User,
0x6dede3287fbf9776bc1bf5b93d2ae8da6b85fa4d,0.03882645%,Bridge User,
0x8c2f9e6686c6245c80ca948fd196226b900db99e,0.03882645%,Bridge User,
0x7883879ae44faa803185cb98862a2d1954d010f2,0.03882645%,Bridge User,
0xc82b51852d481b23debefe54b79d51df13e8c4ea,0.03882645%,Bridge User,
0x59e408b9976b738e51e59c78585b643e635c73b9,0.03882645%,Bridge User,
0x7d29c0335869a0ce7a20eee5688319e5bcb9a989,0.03882645%,Bridge User,
0x46885051db042ed7640de655e286c37bc102d197,0.03882645%,Bridge User,
0x8be9d59c2277eca254e60e5d079c21d81c712b26,0.03882645%,Bridge User,
0xf8e174f227af736e16d4cbc06a475ddd52a97a93,0.03882645%,Bridge User,
0x81fb53d972dbb1c11a5122037ea33b6591f3afc0,0.03882645%,Bridge User,
0xdb09b973ccb87304f7369f8d868f1ee159685075,0.03882645%,Bridge User,
0x5d79690cab81f4882ff8426dbacfccad3bf26fae,0.03882645%,Bridge User,
0x4272ecc9ede53952029214b52c0a0e19cc450c73,0.03882645%,Bridge User,
0x2279122cc80b30b77acfcf07ae304bfa8186c51f,0.03882645%,Bridge User,
0xc7a2fc1454882d0bf0ff494bd5cab0dd4226bb1c,0.03882645%,Bridge User,
0xde2ca70e71829962a99a2552d826ac37e51882e7,0.03882645%,Bridge User,
0x33e8ac8209e69d45ebac03034ec349f8d2ff6284,0.03882645%,Bridge User,
0x8671e111d31479387f556bced483f17261de3389,0.03882645%,Bridge User,
0x9b6b68094b3b28093cc306b2aef3917038789406,0.03882645%,Bridge User,
0x031e44347de34e0fa0b32d500d0ee656b7fbdb6f,0.03882645%,Bridge User,
0x7b8267ca7eae375d4a689e56caa68cebc3fc0e40,0.03882645%,Bridge User,
0x99f83ec57fe1e09da9a20efc00156b71826e11c6,0.03882645%,Bridge User,
0x304300d6ff3b3e94dfed7215c33839358d43dec0,0.03882645%,Bridge User,
0x20281bf62ac38539b3ff266e9148555687a02d68,0.03882645%,Bridge User,
0x8d901ae4c6b730e5dad1e4ff7837013e024a8999,0.03882645%,Bridge User,
0x98a56925345fca417c2ab596c945898dafc0414d,0.03882645%,Bridge User,
0x3b923b1e4f1ae0a45de1c14655a921a222502fa6,0.03882645%,Bridge User,
0x5763507aa0f014b4153abc71108d1797ff17664e,0.03882645%,Bridge User,
0x12b79bceb2fa43395a7ee9f8a56be34b1841b092,0.03882645%,Bridge User,
0x7aa41c241017a6e532816215596d8a9f04ac0bf8,0.03882645%,Bridge User,
